turn,province_index,province,capital_unit,Ktarget_MU,Kprivate_current_MU,historical_C0_GovInv_MU,historical_C0_firm_K_total_MU,historical_C0_total_K_over_target,historical_C0_GovInv_over_target,C1_GovInv_residual_MU,C1_firm_K_accounting_MU,c1_firm_K_accounting_over_target,C1_GovInv_over_target,C1_minus_C0_GovInv_MU,capital_gap_before_C1_MU,capital_gap_after_C1_MU,c1_exact_target,private_at_or_above_target,residual_floor_binding,c1_status,historical_C0_overshoot_MU,C1_mechanically_removed_overshoot_MU,remaining_private_only_overshoot_MU,counterfactual_scope
5,30,新疆,MU_10WAN_YUAN,49250553.031937115,215394.63446915467,53937675.86549395,54153070.499963105,1.099542384119969,1.0951689381135967,49035158.39746796,49250553.031937115,1.0,0.9956265539936278,-4902517.46802599,49035158.39746796,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,4902517.46802599,4902517.46802599,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,0,北京,MU_10WAN_YUAN,58719043.066994764,208299.57179179494,64355761.66993297,64564061.24172477,1.0995421224433308,1.0959947286011977,58510743.495202966,58719043.066994764,1.0,0.996452606157867,-5845018.174730003,58510743.495202966,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,5845018.174730003,5845018.174730003,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,1,天津,MU_10WAN_YUAN,64593598.72309723,205530.14226532573,70820820.61055595,71026350.75282127,1.0995880730736223,1.096406176626787,64388068.5808319,64593598.72309723,1.0,0.9968181035531647,-6432752.029724047,64388068.5808319,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,6432752.029724039,6432752.029724039,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,2,河北,MU_10WAN_YUAN,113705229.18254791,207787.91548936768,124841136.28396468,125048924.19945404,1.0997640574532803,1.097936631247967,113497441.26705855,113705229.18254791,1.0,0.9981725737946865,-11343695.016906127,113497441.26705855,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,11343695.016906127,11343695.016906127,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,3,山西,MU_10WAN_YUAN,53478727.38884524,211963.9526322496,58587409.90668884,58799373.85932109,1.0994908953571256,1.0955273763472013,53266763.436212994,53478727.38884524,1.0,0.9960364809900757,-5320646.470475845,53266763.436212994,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,5320646.470475845,5320646.470475845,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,4,内蒙古,MU_10WAN_YUAN,82165502.99427319,204068.69647907084,90151498.94395185,90355567.64043091,1.0996776548270941,1.0971940249697647,81961434.29779412,82165502.99427319,1.0,0.9975163701426706,-8190064.646157727,81961434.29779412,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,8190064.646157727,8190064.646157727,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,5,辽宁,MU_10WAN_YUAN,90061052.78222083,206220.98288666244,98834249.33119544,99040470.3140821,1.0997036705042151,1.0974138795622268,89854831.79933417,90061052.78222083,1.0,0.9977102090580118,-8979417.531861275,89854831.79933417,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,8979417.531861275,8979417.531861275,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,6,吉林,MU_10WAN_YUAN,66308917.7271201,207336.01500197587,72705673.3684773,72913009.38347928,1.09959582938055,1.0964690099102756,66101581.71211813,66308917.7271201,1.0,0.9968731805297257,-6604091.656359173,66101581.71211813,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,6604091.656359181,6604091.656359181,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,7,黑龙江,MU_10WAN_YUAN,58424879.89838116,210598.66489365874,64029666.53111383,64240265.19600749,1.0995361104334502,1.0959315045658822,58214281.2334875,58424879.89838116,1.0,0.996395394132432,-5815385.297626331,58214281.2334875,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,5815385.297626331,5815385.297626331,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,8,上海,MU_10WAN_YUAN,66125294.30800852,207386.88214390966,72503639.65719175,72711026.53933567,1.099594751150008,1.0964584795566006,65917907.425864615,66125294.30800852,1.0,0.9968637284065927,-6585732.231327139,65917907.425864615,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,6585732.231327146,6585732.231327146,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,9,江苏,MU_10WAN_YUAN,203535217.25929242,191918.32954210963,223671498.4587229,223863416.788265,1.099875588130164,1.0989326636961207,203343298.92975032,203535217.25929242,1.0,0.9990570755659567,-20328199.528972566,203343298.92975032,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,20328199.528972566,20328199.528972566,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,10,浙江,MU_10WAN_YUAN,124249656.20818298,203383.30418250934,136444828.85338667,136648212.15756917,1.0997874467242963,1.0981505544350998,124046272.90400046,124249656.20818298,1.0,0.9983631077108033,-12398555.94938621,124046272.90400046,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,12398555.949386194,12398555.949386194,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,11,安徽,MU_10WAN_YUAN,70182433.35888097,213773.39349384038,76959885.29560532,77173658.68909916,1.0996150317910502,1.0965690645416575,69968659.96538712,70182433.35888097,1.0,0.9969540327506071,-6991225.330218196,69968659.96538712,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,6991225.330218196,6991225.330218196,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,12,福建,MU_10WAN_YUAN,87795538.11850408,206315.47636946163,96342084.52317306,96548399.99954252,1.0996959762263097,1.0973460222219162,87589222.64213462,87795538.11850408,1.0,0.9976500459956066,-8752861.881038442,87589222.64213462,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,8752861.881038442,8752861.881038442,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,13,江西,MU_10WAN_YUAN,51050047.92908307,214467.81082753235,55913122.40045586,56127590.21128339,1.099462047308043,1.0952609188169304,50835580.11825554,51050047.92908307,1.0,0.9957988715088875,-5077542.282200322,50835580.11825554,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,5077542.282200322,5077542.282200322,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,14,山东,MU_10WAN_YUAN,210016973.07581103,193882.4546005144,230799281.0847466,230993163.5393471,1.0998785486540852,1.0989553734851405,209823090.62121052,210016973.07581103,1.0,0.9990768248310553,-20976190.463536084,209823090.62121052,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,20976190.463536084,20976190.463536084,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,15,河南,MU_10WAN_YUAN,168320556.01470312,201772.26706582066,184927803.83888793,185129576.10595375,1.0998631449968732,1.098664406875736,168118783.7476373,168320556.01470312,1.0,0.9988012618788629,-16809020.09125063,168118783.7476373,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,16809020.09125063,16809020.09125063,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,16,湖北,MU_10WAN_YUAN,101805153.6623069,207153.46747452795,111754127.66343018,111961281.13090472,1.099760445353152,1.0977256420055566,101598000.19483237,101805153.6623069,1.0,0.9979651966524045,-10156127.468597814,101598000.19483237,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,10156127.468597814,10156127.468597814,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,17,湖南,MU_10WAN_YUAN,93791807.14892803,210180.73939454483,102933555.42458294,103143736.16397749,1.099709444772718,1.097468516212073,93581626.40953349,93791807.14892803,1.0,0.9977590714393549,-9351929.015049458,93581626.40953349,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,9351929.015049458,9351929.015049458,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,18,广东,MU_10WAN_YUAN,191259406.86816654,202136.02235254875,210156922.9972424,210359059.01959494,1.0998625503664436,1.0988056819715109,191057270.845814,191259406.86816654,1.0,0.9989431316050673,-19099652.1514284,191057270.845814,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,19099652.1514284,19099652.1514284,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,19,广西,MU_10WAN_YUAN,67306708.83876626,212084.68035144638,73798974.89085282,74011059.57120427,1.0996089520362426,1.096457933601223,67094624.15841482,67306708.83876626,1.0,0.9968489815649805,-6704350.7324380055,67094624.15841482,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,6704350.732438013,6704350.732438013,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,20,海南,MU_10WAN_YUAN,14673330.466888333,214669.5746181523,15898510.863424713,16113180.438042864,1.0981270049361787,1.0834970901324077,14458660.892270181,14673330.466888333,1.0,0.9853700851962292,-1439849.9711545315,14458660.892270181,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,1439849.9711545315,1439849.9711545315,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,21,重庆,MU_10WAN_YUAN,50663834.63130832,211847.35744644434,55492222.115995005,55704069.47344145,1.0994838799473434,1.0953024483800704,50451987.27386187,50663834.63130832,1.0,0.9958185684327271,-5040234.842133135,50451987.27386187,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,5040234.842133135,5040234.842133135,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,22,四川,MU_10WAN_YUAN,94830047.41899477,213337.71197389535,104072358.96975031,104285696.6817242,1.0997115315249273,1.0974618467701438,94616709.70702088,94830047.41899477,1.0,0.9977503152452167,-9455649.262729436,94616709.70702088,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,9455649.262729436,9455649.262729436,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,23,贵州,MU_10WAN_YUAN,39447014.665611394,215402.182082893,43148817.00310784,43364219.18519073,1.0993029397226914,1.0938423951438727,39231612.4835285,39447014.665611394,1.0,0.9945394554211812,-3917204.519579336,39231612.4835285,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,3917204.519579336,3917204.519579336,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,24,云南,MU_10WAN_YUAN,68611984.86091176,211333.83938294897,75234681.34975328,75446015.18913622,1.0996040318914868,1.0965239017974318,68400651.02152881,68611984.86091176,1.0,0.9969198699059449,-6834030.328224465,68400651.02152881,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,6834030.328224465,6834030.328224465,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,25,西藏,MU_10WAN_YUAN,6325734.326183821,215018.97890332565,6715705.231357179,6930724.210260504,1.0956394709105117,1.0616483217701966,6110715.347280496,6325734.326183821,1.0,0.9660088508596848,-604989.8840766829,6110715.347280496,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,604989.8840766829,604989.8840766829,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,26,陕西,MU_10WAN_YUAN,73897910.2910824,208749.31816992635,81052028.91329266,81260778.23146258,1.0996356718529388,1.0968108380065191,73689160.97291248,73897910.2910824,1.0,0.9971751661535805,-7362867.940380186,73689160.97291248,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,7362867.940380186,7362867.940380186,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,27,甘肃,MU_10WAN_YUAN,25177704.67938732,215638.83749347876,27452262.31948785,27667901.15698133,1.0989048250944298,1.090340150901948,24962065.84189384,25177704.67938732,1.0,0.9914353258075181,-2490196.4775940105,24962065.84189384,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,2490196.4775940105,2490196.4775940105,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,28,青海,MU_10WAN_YUAN,17578407.529567722,213295.00635515296,19095597.900223926,19308892.906579077,1.0984438080696783,1.0863098871785863,17365112.52321257,17578407.529567722,1.0,0.987866079108908,-1730485.377011355,17365112.52321257,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,1730485.377011355,1730485.377011355,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,29,宁夏,MU_10WAN_YUAN,18640640.44456374,213334.44419160148,20264010.489414334,20477344.933605935,1.0985322631217773,1.0870876754303807,18427306.000372138,18640640.44456374,1.0,0.9885554123086036,-1836704.4890421964,18427306.000372138,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,1836704.4890421964,1836704.4890421964,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
6,30,新疆,MU_10WAN_YUAN,49250553.031937115,210277.1049476717,53937675.86549395,54147952.970441625,1.099438476057898,1.0951689381135967,49040275.92698944,49250553.031937115,1.0,0.9957304620556988,-4897399.93850451,49040275.92698944,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,4897399.93850451,4897399.93850451,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,0,北京,MU_10WAN_YUAN,58719043.066994764,208162.08771564683,70791337.83692627,70999499.9246419,1.2091392539152233,1.2055942014613175,58510880.979279116,58719043.066994764,1.0,0.9964549475460942,-12280456.85764715,58510880.979279116,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,12280456.857647143,12280456.857647143,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,1,天津,MU_10WAN_YUAN,64593598.72309723,205392.27045566268,77902902.67161155,78108294.9420672,1.2092265562862567,1.206046794289466,64388206.45264156,64593598.72309723,1.0,0.9968202380032091,-13514696.218969986,64388206.45264156,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,13514696.218969978,13514696.218969978,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,2,河北,MU_10WAN_YUAN,113705229.18254791,207651.6254354689,137325249.91236115,137532901.53779662,1.2095565219519904,1.2077302943727637,113497577.55711244,113705229.18254791,1.0,0.9981737724207732,-23827672.355248705,113497577.55711244,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,23827672.355248705,23827672.355248705,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,3,山西,MU_10WAN_YUAN,53478727.38884524,211824.69879152538,64446150.897357725,64657975.59614925,1.209041029080954,1.2050801139819214,53266902.69005372,53478727.38884524,1.0,0.9960390849009674,-11179248.207304008,53266902.69005372,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,11179248.207304008,11179248.207304008,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,4,内蒙古,MU_10WAN_YUAN,82165502.99427319,203931.7768829567,99166648.83834703,99370580.61523,1.2093953909362178,1.2069134274667412,81961571.21739022,82165502.99427319,1.0,0.9975180365305233,-17205077.62095681,81961571.21739022,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,17205077.62095681,17205077.62095681,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,5,辽宁,MU_10WAN_YUAN,90061052.78222083,206085.73735378444,108717674.264315,108923760.00166878,1.209443556751001,1.2071552675184496,89854967.04486704,90061052.78222083,1.0,0.9977117107674487,-18862707.219447955,89854967.04486704,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,18862707.219447955,18862707.219447955,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,6,吉林,MU_10WAN_YUAN,66308917.7271201,207199.97661488483,79976240.70532504,80183440.68193991,1.2092406787864853,1.2061159109013033,66101717.75050522,66308917.7271201,1.0,0.9968752321148179,-13874522.95481982,66101717.75050522,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,13874522.954819813,13874522.954819813,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,7,黑龙江,MU_10WAN_YUAN,58424879.89838116,210460.59464918045,70432633.18422522,70643093.7788744,1.2091268976803113,1.2055246550224705,58214419.30373198,58424879.89838116,1.0,0.9963977573421591,-12218213.880493239,58214419.30373198,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,12218213.880493239,12218213.880493239,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,8,上海,MU_10WAN_YUAN,66125294.30800852,207249.9961599821,79754003.62291093,79961253.61907092,1.209238529005484,1.2061043275122605,65918044.311848536,66125294.30800852,1.0,0.9968657985067768,-13835959.311062396,65918044.311848536,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,13835959.311062396,13835959.311062396,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,9,江苏,MU_10WAN_YUAN,203535217.25929242,191793.1306373613,246038648.3045952,246230441.43523255,1.2097682393781948,1.2088259300657331,203343424.12865508,203535217.25929242,1.0,0.9990576906875382,-42695224.175940126,203343424.12865508,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,42695224.175940126,42695224.175940126,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,10,浙江,MU_10WAN_YUAN,124249656.20818298,203249.7267013873,150089311.73872536,150292561.46542674,1.2096014270945612,1.20796560987861,124046406.48148158,124249656.20818298,1.0,0.9983641827840486,-26042905.257243782,124046406.48148158,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,26042905.257243767,26042905.257243767,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,11,安徽,MU_10WAN_YUAN,70182433.35888097,213633.1808358856,84655873.82516585,84869507.00600174,1.2092699404139748,1.2062259709958232,69968800.17804508,70182433.35888097,1.0,0.9969560305818486,-14687073.647120774,69968800.17804508,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,14687073.647120774,14687073.647120774,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,12,福建,MU_10WAN_YUAN,87795538.11850408,206179.87722111028,105976292.97549038,106182472.85271148,1.209429033960578,1.207080624444108,87589358.24128297,87795538.11850408,1.0,0.9976515904835299,-18386934.734207407,87589358.24128297,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,18386934.734207407,18386934.734207407,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,13,江西,MU_10WAN_YUAN,51050047.92908307,214327.17789392493,61504434.640501454,61718761.818395376,1.2089853843846123,1.2047870106986236,50835720.75118915,51050047.92908307,1.0,0.9958016263140114,-10668713.889312305,50835720.75118915,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,10668713.889312305,10668713.889312305,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,14,山东,MU_10WAN_YUAN,210016973.07581103,193756.24203612108,253879209.19322127,254072965.4352574,1.2097734850389603,1.2088509108336545,209823216.8337749,210016973.07581103,1.0,0.9990774257946943,-44055992.35944638,209823216.8337749,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,44055992.35944638,44055992.35944638,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,15,河南,MU_10WAN_YUAN,168320556.01470312,201640.4156031276,203420584.22277674,203622224.63837987,1.209728802348972,1.2085308475633099,168118915.5991,168320556.01470312,1.0,0.9988020452143378,-35301668.62367675,168118915.5991,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,35301668.62367675,35301668.62367675,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,16,湖北,MU_10WAN_YUAN,101805153.6623069,207017.43079747254,122929540.42977321,123136557.86057068,1.2095316733082215,1.2074982062061124,101598136.23150943,101805153.6623069,1.0,0.9979665328978908,-21331404.19826378,101598136.23150943,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,21331404.19826378,21331404.19826378,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,17,湖南,MU_10WAN_YUAN,93791807.14892803,210042.94705276962,113226910.96704125,113436953.91409403,1.2094548272640946,1.2072153678332804,93581764.20187525,93791807.14892803,1.0,0.9977605405691857,-19645146.765166,93581764.20187525,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,19645146.765166,19645146.765166,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,18,广东,MU_10WAN_YUAN,191259406.86816654,202004.74500672752,231172615.29696664,231374620.04197338,1.2097424321798609,1.208686250168662,191057402.1231598,191259406.86816654,1.0,0.998943817988801,-40115213.173806846,191057402.1231598,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,40115213.173806846,40115213.173806846,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,19,广西,MU_10WAN_YUAN,67306708.83876626,211945.82809679903,81178872.37993811,81390818.2080349,1.2092526824184382,1.2061037269613453,67094763.01066946,67306708.83876626,1.0,0.9968510445429071,-14084109.369268648,67094763.01066946,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,14084109.36926864,14084109.36926864,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,20,海南,MU_10WAN_YUAN,14673330.466888333,214528.8355112681,17488361.949767187,17702890.785278454,1.2064671224591168,1.1918467991456487,14458801.631377066,14673330.466888333,1.0,0.985379676686532,-3029560.3183901217,14458801.631377066,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,3029560.3183901217,3029560.3183901217,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,21,重庆,MU_10WAN_YUAN,50663834.63130832,211708.31888669851,61041444.32759451,61253152.64648121,1.2090113804498543,1.2048326932180777,50452126.31242162,50663834.63130832,1.0,0.9958213127682233,-10589318.015172891,50452126.31242162,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,10589318.015172891,10589318.015172891,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,22,四川,MU_10WAN_YUAN,94830047.41899477,213198.0064592602,114479594.86672536,114692792.87318462,1.2094562429820244,1.2072080314471583,94616849.4125355,94830047.41899477,1.0,0.9977517884651341,-19862745.454189852,94616849.4125355,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,19862745.454189852,19862745.454189852,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,23,贵州,MU_10WAN_YUAN,39447014.665611394,215261.02859231672,47463698.70341863,47678959.732010946,1.2086836009310455,1.20322663465826,39231753.637019075,39447014.665611394,1.0,0.9945430337272144,-8231945.066399552,39231753.637019075,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,8231945.066399552,8231945.066399552,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,24,云南,MU_10WAN_YUAN,68611984.86091176,211195.5798345219,82758149.4847286,82969345.06456313,1.2092544069779674,1.206176291977175,68400789.28107724,68611984.86091176,1.0,0.9969218849992075,-14357360.203651369,68400789.28107724,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,14357360.203651369,14357360.203651369,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,25,西藏,MU_10WAN_YUAN,6325734.326183821,214878.7444783177,7387275.754492898,7602154.498971215,1.201782134210722,1.1678131539472163,6110855.581705503,6325734.326183821,1.0,0.9660310197364944,-1276420.1727873944,6110855.581705503,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,1276420.1727873944,1276420.1727873944,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,26,陕西,MU_10WAN_YUAN,73897910.2910824,208612.1874592986,89157231.80462193,89365843.99208124,1.2093148999758039,1.2064919218071712,73689298.10362309,73897910.2910824,1.0,0.9971770218313672,-15467933.700998843,73689298.10362309,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,15467933.700998843,15467933.700998843,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,27,甘肃,MU_10WAN_YUAN,25177704.67938732,215497.5389890207,30197488.55143664,30412986.090425663,1.207933228135939,1.1993741659921429,24962207.140398297,25177704.67938732,1.0,0.9914409378562039,-5235281.411038343,24962207.140398297,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,5235281.411038343,5235281.411038343,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,28,青海,MU_10WAN_YUAN,17578407.529567722,213156.63332469584,21005157.69024632,21218314.32357102,1.2070669250261037,1.1949408758964453,17365250.896243025,17578407.529567722,1.0,0.9878739508703415,-3639906.7940032966,17365250.896243025,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,3639906.7940032966,3639906.7940032966,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,29,宁夏,MU_10WAN_YUAN,18640640.44456374,213194.43296909126,22290411.538355768,22503605.971324857,1.2072335195912056,1.195796442973419,18427446.01159465,18640640.44456374,1.0,0.9885629233822133,-3862965.5267611183,18427446.01159465,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,3862965.5267611183,3862965.5267611183,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
7,30,新疆,MU_10WAN_YUAN,49250553.031937115,210145.39722435232,59331443.452043355,59541588.84926771,1.2089526956307932,1.2046858319249565,49040407.63471276,49250553.031937115,1.0,0.9957331362941634,-10291035.817330591,49040407.63471276,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,10291035.817330591,10291035.817330591,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
8,0,北京,MU_10WAN_YUAN,58719043.066994764,208163.60273193254,70791337.83692627,70999501.4396582,1.2091392797163298,1.2055942014613175,58510879.46426283,58719043.066994764,1.0,0.9964549217449876,-12280458.372663438,58510879.46426283,0.0,True,False,False,RESIDUAL_PUBLIC_ASSET_POSITIVE,12280458.37266343,12280458.37266343,0.0,STATIC_ACCOUNTING_ONLY__NOT_DYNAMIC_TRAJECTORY
