turn,province_index,province,raw_entering_ra,consumed_ra,return_guard_state,return_guard_delta_consumed_minus_raw,raw_firm_wage,raw_firm_wage_status,source_entering_firm_wage_variable,guarded_wjt,wage_guard_state,source_entering_household_wage_variable,consumed_household_composite_wage,standalone_comparable_wage,wage_identity,wage_mapping_receipt,projection_class,nearest_observed_ra,nearest_observed_wage,distance_ra,distance_wage,nearest_observed_health_label,nearest_selection_rule,closest_wage_slice_ra_position,descriptive_use_only,accepted_hjb_converged,accepted_hjb_iterations,accepted_output_exact,source_province_metrics,source_province_metrics_sha256
2,20,海南,0.5984489815056437,0.35,UPPER,-0.2484489815056437,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,0.8,LOWER,w / results.w,15.242549102184526,15.242549102184526,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,13.942549102184526,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,21,重庆,0.5635985431144864,0.35,UPPER,-0.2135985431144864,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,16.946641872381356,16.946641872381356,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.646641872381356,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,true,77,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,22,四川,0.4551703013356036,0.35,UPPER,-0.1051703013356036,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,16.575227365792482,16.575227365792482,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.275227365792482,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,23,贵州,0.4820443031272923,0.35,UPPER,-0.1320443031272923,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,16.391932533389387,16.391932533389387,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.091932533389387,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,true,82,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,24,云南,0.32878188271884484,0.32878188271884484,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,15.607515551136087,15.607515551136087,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.23878188271884484,14.307515551136087,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,25,西藏,0.5518193076948069,0.35,UPPER,-0.2018193076948069,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,0.8,LOWER,w / results.w,13.752064164778764,13.752064164778764,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,12.452064164778764,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,26,陕西,0.37949824623988127,0.35,UPPER,-0.02949824623988127,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,17.30671281356891,17.30671281356891,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,16.00671281356891,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,27,甘肃,0.4327975242704717,0.35,UPPER,-0.0827975242704717,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,0.8537294612571722,UNSATURATED,w / results.w,16.33123150442902,16.33123150442902,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.26,15.03123150442902,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,28,青海,0.29449073815753724,0.29449073815753724,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,0.8,LOWER,w / results.w,15.168154516263451,15.168154516263451,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.20449073815753724,13.868154516263451,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,29,宁夏,0.3380434765646002,0.3380434765646002,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,0.8,LOWER,w / results.w,16.71843441063156,16.71843441063156,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.2480434765646002,15.41843441063156,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
2,30,新疆,0.32597778713285963,0.32597778713285963,UNSATURATED,0,,UNAVAILABLE_IN_ACCEPTED_COMPACT_PROVINCIAL_INPUT_EVIDENCE,wjt,1.3,UPPER,w / results.w,12.842642802904619,12.842642802904619,results.w == HouseholdInputs.wages[0] == standalone HouseholdInputs.wages[0],wage_mapping_receipt.json,UNOBSERVED_OR_INTERPOLATION_NOT_AUTHORIZED,0.09,1.3,0.23597778713285963,11.542642802904619,UPPER_A_BOUNDARY_PILEUP,MIN_ABSOLUTE_WAGE_DISTANCE_THEN_MIN_ABSOLUTE_RA_DISTANCE,ABOVE_HIGHEST_OBSERVED_RA_AT_CLOSEST_WAGE_SLICE,DESCRIPTIVE_ONLY__NOT_ADMISSIBILITY_CLASSIFICATION,false,100,true,docs/evidence/ch5_mp4c_k1_hjb_convergence_mechanism_turn1_turn2/province_metrics.csv,d07805266f228268b231cab51a4b9fed34d6bee918c3c60d618bbf48286bbd1c
