outer_iteration,province_index_0based,global_household_call_number,rah,rb,tau,w,Tt,rb_gap,Yt,Lt,Kt,Zt,GovInv,name,regime,year,step,index_0,index_1,provenance,ra,wjt,ra0,wt0,inter_prv_ratio,portfolio_weight_sum,raw_price_generation_turn,rah_ra_generation_turn,rah_implied,rah_transmission_pass,lagged_ra_identified,lagged_ra_identification,ra0_provenance,ra0_constraint,ra0_status,ra0_finite,ra_provenance,ra_constraint,ra_status,ra_finite,ra_lower_distance,ra_upper_distance,ra_strict_below,ra_strict_above,ra_exact_lower,ra_exact_upper,ra_near_lower,ra_near_upper,ra_outside_by_roundoff,ra_near_inside,rah_provenance,rah_constraint,rah_status,rah_finite,rah_lower_distance,rah_upper_distance,rah_strict_below,rah_strict_above,rah_exact_lower,rah_exact_upper,rah_near_lower,rah_near_upper,rah_outside_by_roundoff,rah_near_inside,wt0_provenance,wt0_constraint,wt0_status,wt0_finite,wjt_provenance,wjt_constraint,wjt_status,wjt_finite,wjt_lower_distance,wjt_upper_distance,wjt_strict_below,wjt_strict_above,wjt_exact_lower,wjt_exact_upper,wjt_near_lower,wjt_near_upper,wjt_outside_by_roundoff,wjt_near_inside,w_provenance,w_constraint,rah_above_owner_recollection_0p07,ramin,ramax,wjtmin,wjtmax,bounds_provenance,phase,ra_clipped_amount,wjt_clipped_amount
6.0,22.0,178.0,0.019801685822735875,0.02,0.05,16.16815023011857,0.1,0.07,39546993.65959705,3099161.081019722,62578101.00962643,1.2506653829501253,62577968.228057794,四川,OWNER_A_CAPTURE_PID67056,2018,6,22,23,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.010782650770128166,0.9900842911367937,5,4,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,-0.00019831417726412504,0.07019831417726412,True,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
6.0,23.0,179.0,0.019592830090328927,0.02,0.05,15.833930348702316,0.1,0.07,14152536.295135114,3167401.528437568,29523226.1491052,0.7959168756872512,29523092.91312267,贵州,OWNER_A_CAPTURE_PID67056,2018,6,23,24,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.02212936068262254,0.9796415045164464,5,4,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,-0.00040716990967107347,0.07040716990967107,True,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
6.0,24.0,180.0,0.019455802482018072,0.02,0.05,15.237535063835821,0.1,0.07,19247687.323492434,3081157.5254456406,48450984.5277464,0.7427824542350093,48450852.72803241,云南,OWNER_A_CAPTURE_PID67056,2018,6,24,25,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.029568731957169938,0.9727901241009035,5,4,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,-0.0005441975179819279,0.07054419751798192,True,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
6.0,25.0,181.0,0.014729461722625348,0.02,0.05,12.965548455117544,0.1,0.07,1362077.4817250178,3114969.0048799994,5414413.919985464,0.2852230749303066,5414279.3751376085,西藏,OWNER_A_CAPTURE_PID67056,2018,6,25,26,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.2837596352791583,0.7364730861312674,5,4,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,-0.005270538277374653,0.07527053827737465,True,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
6.0,26.0,182.0,0.019058940853329893,0.02,0.05,16.6617773612363,0.1,0.07,22069537.606565025,3154582.6858787695,45519268.15182146,0.8890036273020985,45519137.28732276,陕西,OWNER_A_CAPTURE_PID67056,2018,6,26,27,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.05109219959757891,0.9529470426664945,5,4,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,-0.0009410591466701076,0.07094105914667011,True,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
6.0,27.0,183.0,0.019886661499636943,0.02,0.05,15.595700028751619,0.1,0.07,7601230.149796851,3207506.869095996,16581689.710822353,0.6657424018173745,16581555.198307622,甘肃,OWNER_A_CAPTURE_PID67056,2018,6,27,28,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.006163422815411727,0.9943330749818472,5,4,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,-0.00011333850036305756,0.07011333850036305,True,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
6.0,28.0,184.0,0.01777996111430564,0.02,0.05,14.297708259477329,0.1,0.07,2533099.086164106,3162499.7898955415,11734340.524814187,0.29075678185525744,11734206.71313906,青海,OWNER_A_CAPTURE_PID67056,2018,6,28,29,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.12022999455338848,0.888998055715282,5,4,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,-0.0022200388856943587,0.07222003888569435,True,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
6.0,29.0,185.0,0.017727315871499987,0.02,0.05,15.78605255423374,0.1,0.07,3235702.1507560075,3223098.7522079865,12493238.153425006,0.3523216578387426,12493104.50331288,宁夏,OWNER_A_CAPTURE_PID67056,2018,6,29,30,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.1230684752371874,0.8863657935749993,5,4,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,-0.0022726841285000132,0.0722726841285,True,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
6.0,30.0,186.0,0.014424565870159915,0.02,0.05,12.249551869379992,0.1,0.07,11245070.486553637,2956818.747459505,31817112.9080514,0.6062701905125759,31816979.641904578,新疆,OWNER_A_CAPTURE_PID67056,2018,6,30,31,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.3,0.7212282935079958,5,4,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,-0.0055754341298400855,0.07557543412984008,True,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,False,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,0.0,187.0,0.07993173548689111,0.02,0.05,16.05573030475765,0.1,0.07,27889089.110920064,3031908.880948219,44343569.47411079,1.2575784767987246,48777733.9298306,北京,OWNER_A_CAPTURE_PID67056,2018,7,0,1,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.12116569491184198,0.8881303942987903,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.05993173548689111,0.010068264513108882,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,1.0,188.0,0.07348694778018657,0.02,0.05,15.851241296853106,0.1,0.07,12144682.755779274,2951280.8436943823,46203298.03843154,0.5402273398259859,50823434.78692732,天津,OWNER_A_CAPTURE_PID67056,2018,7,1,2,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.19817398532280342,0.816521642002073,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.05348694778018656,0.01651305221981343,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,2.0,189.0,0.08665044342793835,0.02,0.05,16.395023524052753,0.1,0.07,29585113.42096861,3046344.051735632,81321270.91475876,0.8425513021096833,89453208.33398478,河北,OWNER_A_CAPTURE_PID67056,2018,7,2,3,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.04042780400496038,0.9627827047548705,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06665044342793834,0.0033495565720616516,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,3.0,190.0,0.08680743348666484,0.02,0.05,16.178866947563428,0.1,0.07,14586110.854357922,3049600.843640122,33982679.484625906,0.8119639423062137,37380752.30833803,山西,OWNER_A_CAPTURE_PID67056,2018,7,3,4,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.0385356371748285,0.9645270387407204,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06680743348666483,0.00319256651333516,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,4.0,191.0,0.07849388952014204,0.02,0.05,15.478548628725791,0.1,0.07,14796689.687970713,3031486.4803031576,51287852.77142587,0.5982892924251199,56416446.2563617,内蒙古,OWNER_A_CAPTURE_PID67056,2018,7,4,5,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.13838331231905796,0.8721543280015782,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.058493889520142034,0.011506110479857959,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,5.0,192.0,0.08366820932271848,0.02,0.05,14.925712760153646,0.1,0.07,21463481.25023417,3014850.3860411374,60349264.46491543,0.7694548958593758,66383999.95855429,辽宁,OWNER_A_CAPTURE_PID67056,2018,7,5,6,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.07632297463521798,0.9296467702524277,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06366820932271848,0.0063317906772815125,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,6.0,193.0,0.08150458506614482,0.02,0.05,14.087535091664364,0.1,0.07,10147926.259999428,2802709.5917315613,47151457.32183013,0.45316003009043826,51866410.38737886,吉林,OWNER_A_CAPTURE_PID67056,2018,7,6,7,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.1023070236880023,0.9056065007349425,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06150458506614481,0.00849541493385518,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,7.0,194.0,0.08462662600480349,0.02,0.05,13.072983661540231,0.1,0.07,11659320.631626852,2829692.889040294,39802473.83712285,0.5883870348455478,43782526.96886832,黑龙江,OWNER_A_CAPTURE_PID67056,2018,7,7,8,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.06479729188901276,0.9402958444978166,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06462662600480348,0.005373373995196509,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,8.0,195.0,0.08013283266621211,0.02,0.05,16.037821831076165,0.1,0.07,33087515.201730777,3028418.6843705443,48619167.97616846,1.3914515820519975,53480892.88404264,上海,OWNER_A_CAPTURE_PID67056,2018,7,8,9,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.11875593934055706,0.8903648074023569,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06013283266621211,0.009867167333787882,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,9.0,196.0,0.0833341125806568,0.02,0.05,16.679710792886464,0.1,0.07,83947966.19330363,2973095.1622605124,134437426.00167632,1.6369910903092058,147880988.64103556,江苏,OWNER_A_CAPTURE_PID67056,2018,7,9,10,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.08033848825905156,0.92593458422952,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.0633341125806568,0.006665887419343194,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,10.0,197.0,0.08479528386591365,0.02,0.05,16.35926641672188,0.1,0.07,52911300.698981054,2999085.8037658418,88328100.00900717,1.4159073719938078,97160722.9119063,浙江,OWNER_A_CAPTURE_PID67056,2018,7,10,11,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.06276806168696052,0.9421698207323738,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06479528386591364,0.005204716134086351,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,11.0,198.0,0.09,0.02,0.05,16.595370231233797,0.1,0.07,31105895.357173283,3057421.667726881,48882101.59108236,1.305842373615601,53770112.801783144,安徽,OWNER_A_CAPTURE_PID67056,2018,7,11,12,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.0,1.0,6,5,,,0.09,DERIVED_IDENTITY_ZERO_EXTERNAL_WEIGHT,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06999999999999999,0.0,False,False,False,True,False,True,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,12.0,199.0,0.08461754866716745,0.02,0.05,15.847644404423002,0.1,0.07,32828189.985333618,3024407.190740775,68006110.15344429,1.0676968655148864,74806531.3482512,福建,OWNER_A_CAPTURE_PID67056,2018,7,12,13,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.0649064986932153,0.9401949851907495,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06461754866716744,0.00538245133283255,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,13.0,200.0,0.08837108677417899,0.02,0.05,16.29537870521287,0.1,0.07,20784593.110704813,3087307.8986150045,34778520.94828223,1.1322009636066834,38256176.737857774,江西,OWNER_A_CAPTURE_PID67056,2018,7,13,14,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.019675113595976762,0.9819009641575444,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06837108677417898,0.0016289132258210104,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,14.0,201.0,0.08428372577944168,0.02,0.05,16.723506204945537,0.1,0.07,60774660.03519887,2993335.488001952,141559369.81648725,1.130456814288736,155715127.56326738,山东,OWNER_A_CAPTURE_PID67056,2018,7,14,15,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.06892202679478683,0.9364858419937966,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06428372577944168,0.005716274220558315,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,15.0,202.0,0.08507757032464885,0.02,0.05,16.876509392235082,0.1,0.07,45737236.03427561,3023908.2364882096,116008034.2006038,0.9855675402944863,127608654.45398897,河南,OWNER_A_CAPTURE_PID67056,2018,7,15,16,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.05937102807378291,0.9453063369405427,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06507757032464885,0.004922429675351142,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,16.0,203.0,0.08668223093115598,0.02,0.05,16.76805273285926,0.1,0.07,38464359.469505735,3041083.1517999982,69103472.11171708,1.2361660651699862,76013628.41981423,湖北,OWNER_A_CAPTURE_PID67056,2018,7,16,17,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.040044697087704216,0.9631358992350666,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06668223093115598,0.003317769068844012,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
7.0,17.0,204.0,0.08817290185883336,0.02,0.05,16.49058069608434,0.1,0.07,33344825.768922172,3044685.6334825405,58475737.834366485,1.2188328933377044,64323117.50571275,湖南,OWNER_A_CAPTURE_PID67056,2018,7,17,18,D:\ProjectTemp\ch5-mp4c-2018-final-production-path-faithful-durable-execution-20260903-001\household_call_ledger.csv,,,,,0.02206701218325156,0.979698909542593,6,5,,,,MISSING,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,DESCRIPTIVE_FIRM_RANGE_ONLY,OBSERVED,True,0.06817290185883336,0.0018270981411666332,False,False,False,False,False,False,False,False,MISSING,FIRM_NATIVE,MISSING,False,MISSING,FIRM_NATIVE,MISSING,False,,,,,,,,,,,CAPTURED,COMPOSITE_NO_FIRM_CLIP,True,0.02,0.09,0.8,1.3,HASH_BOUND_EXECUTED_ADAPTER_LITERALS,household_entry_old_state,,
