classification,path,turn,province_index,province,static_raw_S_transpose_ra0,static_clipped_same_turn_S,persisted_next_allocation_payoff_if_available,next_allocation_payoff_validation_status,raw_minus_clipped
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,14,22,四川,0.313981797337895,0.0899991833036215,0.08999918330362149,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2239826140342735
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,14,23,贵州,0.26431147153404033,0.08999981724754327,0.08999981724754323,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.17431165428649706
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,14,24,云南,0.19932692751347436,0.08999730138885445,0.08999730138885445,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10932962612461991
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,14,25,西藏,0.15827626937789954,0.08999536771000759,0.0899953677100076,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06828090166789196
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,14,26,陕西,0.21592923789359253,0.08999481981952309,0.08999481981952309,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12593441807406944
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,14,27,甘肃,0.21365097532885624,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12365097532885624
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,14,28,青海,0.11196368135240475,0.08818948538815101,0.08818948538815101,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.023774195964253744
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,14,29,宁夏,0.12740492034971193,0.08999042486707988,0.08999042486707988,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.03741449548263205
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,14,30,新疆,0.16993118941223964,0.08999438059105862,0.08999438059105862,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.07993680882118102
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,0,北京,0.38146051477715026,0.08999011040323644,0.08999011040323636,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2914704043739138
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,1,天津,0.1578849788988667,0.08997836945109859,0.08997836945109867,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06790660944776812
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,2,河北,0.18634949943444518,0.0899968753194747,0.0899968753194748,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.09635262411497048
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,3,山西,0.1954336751336986,0.08999689940745165,0.08999689940745165,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10543677572624696
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,4,内蒙古,0.13989060008466686,0.08998590343616596,0.08998590343616586,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.049904696648500904
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,5,辽宁,0.17217312364103227,0.0899935290959816,0.08999352909598168,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.08217959454505067
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,6,吉林,0.1155840723207194,0.08999016550369221,0.08999016550369228,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.025593906817027195
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,7,黑龙江,0.1404630230759526,0.08999554955012459,0.08999554955012454,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.050467473525828005
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,8,上海,0.3678416164845167,0.08999015201684243,0.08999015201684235,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2778514644676743
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,9,江苏,0.3088959204002533,0.08999169578638158,0.08999169578638151,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.21890422461387174
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,10,浙江,0.3186895509007456,0.08999422544939349,0.08999422544939349,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.22869532545135207
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,11,安徽,0.3395992792373782,0.08999909235298773,0.08999909235298767,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.24960018688439048
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,12,福建,0.29837597127014837,0.08999329076115845,0.08999329076115845,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.20838268050898992
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,13,江西,0.308970170709707,0.08999923322996428,0.0899992332299642,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.21897093747974272
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,14,山东,0.21055669370402114,0.08999361583184291,0.08999361583184291,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12056307787217822
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,15,河南,0.19487735752108543,0.08999584234496201,0.08999584234496193,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10488151517612342
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,16,湖北,0.280082652909903,0.08999575898817265,0.08999575898817265,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.19008689392173034
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,17,湖南,0.2620017308387328,0.08999756846125523,0.08999756846125523,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.17200416237747757
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,18,广东,0.36552652511662864,0.08999677078931757,0.08999677078931752,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2755297543273111
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,19,广西,0.19150611592235556,0.08999788109448187,0.08999788109448191,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10150823482787369
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,20,海南,0.22229915353981705,0.08999709312082806,0.08999709312082801,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.132302060418989
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,21,重庆,0.29095644372998386,0.08999645921923949,0.08999645921923949,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.20095998451074437
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,22,四川,0.31398179734033815,0.08999918330362135,0.08999918330362133,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.22398261403671682
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,23,贵州,0.26431147153214735,0.08999981724754323,0.0899998172475432,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.1743116542846041
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,24,云南,0.19932692755658768,0.08999730138885392,0.08999730138885392,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10932962616773376
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,25,西藏,0.15827626937756212,0.08999536771000669,0.0899953677100067,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06828090166755543
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,26,陕西,0.21592923792833474,0.08999481981952209,0.08999481981952209,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12593441810881265
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,27,甘肃,0.21365097532806115,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12365097532806116
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,28,青海,0.11196368135232092,0.08818948538779901,0.08818948538779901,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.023774195964521905
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,29,宁夏,0.1274049203494822,0.08999042486707802,0.08999042486707802,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.03741449548240418
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,15,30,新疆,0.1699311894117284,0.08999438059105752,0.08999438059105752,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.07993680882067089
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,0,北京,0.3814605147790386,0.08999011040323655,0.08999011040323647,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.291470404375802
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,1,天津,0.15788497889898537,0.08997836945109884,0.08997836945109892,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06790660944788653
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,2,河北,0.18634949943448473,0.08999687531947474,0.08999687531947484,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.09635262411500999
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,3,山西,0.1954336751337352,0.08999689940745169,0.08999689940745169,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.1054367757262835
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,4,内蒙古,0.1398906000847552,0.08998590343616612,0.08998590343616603,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.049904696648589084
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,5,辽宁,0.17217312363613882,0.08999352909598168,0.08999352909598175,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.08217959454015714
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,6,吉林,0.11558407232079537,0.08999016550369232,0.08999016550369239,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.02559390681710305
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,7,黑龙江,0.1404630230759957,0.08999554955012465,0.08999554955012459,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.050467473525871054
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,8,上海,0.3678416164859063,0.08999015201684255,0.08999015201684248,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2778514644690637
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,9,江苏,0.30889592040051744,0.08999169578638168,0.08999169578638161,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.21890422461413578
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,10,浙江,0.3186895509010777,0.08999422544939356,0.08999422544939356,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.22869532545168414
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,11,安徽,0.33959927923784566,0.08999909235298773,0.08999909235298768,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.24960018688485794
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,12,福建,0.29837597127039733,0.08999329076115851,0.08999329076115851,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2083826805092388
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,13,江西,0.3089701707123821,0.0899992332299643,0.0899992332299642,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2189709374824178
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,14,山东,0.21055669370407196,0.08999361583184298,0.08999361583184298,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12056307787222897
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,15,河南,0.19487735752112723,0.08999584234496207,0.08999584234496198,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10488151517616516
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,16,湖北,0.28008265291004597,0.0899957589881727,0.0899957589881727,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.19008689392187328
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,17,湖南,0.2620017308388286,0.08999756846125526,0.08999756846125526,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.17200416237757335
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,18,广东,0.36552652511733297,0.08999677078931761,0.08999677078931755,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.27552975432801535
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,19,广西,0.19150611594577233,0.0899978810944819,0.08999788109448192,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10150823485129043
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,20,海南,0.22229915353989183,0.08999709312082808,0.08999709312082806,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.13230206041906373
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,21,重庆,0.29095644372436774,0.08999645921923953,0.08999645921923953,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2009599845051282
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,22,四川,0.31398179734058357,0.08999918330362135,0.08999918330362133,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.22398261403696224
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,23,贵州,0.26431147153213547,0.08999981724754323,0.0899998172475432,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.17431165428459222
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,24,云南,0.19932692755065815,0.08999730138885395,0.08999730138885396,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.1093296261618042
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,25,西藏,0.1582762693776009,0.08999536771000674,0.08999536771000675,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06828090166759415
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,26,陕西,0.21592923792361207,0.08999481981952215,0.08999481981952215,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12593441810408992
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,27,甘肃,0.21365097532809257,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12365097532809258
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,28,青海,0.11196368135240009,0.08818948538782012,0.08818948538782012,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.02377419596457997
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,29,宁夏,0.12740492034955722,0.08999042486707813,0.08999042486707813,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.03741449548247909
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,16,30,新疆,0.16993118941178045,0.08999438059105759,0.08999438059105759,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.07993680882072286
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,0,北京,0.3814605147791803,0.08999011040323654,0.08999011040323646,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.29147040437594374
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,1,天津,0.15788497889898093,0.08997836945109881,0.0899783694510989,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06790660944788211
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,2,河北,0.1863494994344797,0.08999687531947473,0.08999687531947484,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.09635262411500498
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,3,山西,0.19543367513372847,0.08999689940745167,0.08999689940745167,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.1054367757262768
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,4,内蒙古,0.13989060008475107,0.0899859034361661,0.08998590343616601,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.049904696648584976
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,5,辽宁,0.17217312363681647,0.08999352909598167,0.08999352909598174,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.0821795945408348
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,6,吉林,0.11558407232079128,0.08999016550369231,0.08999016550369238,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.02559390681709897
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,7,黑龙江,0.1404630230759913,0.08999554955012465,0.08999554955012459,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.05046747352586664
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,8,上海,0.36784161648600205,0.08999015201684253,0.08999015201684246,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.27785146446915954
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,9,江苏,0.3088959204005264,0.08999169578638166,0.0899916957863816,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.21890422461414472
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,10,浙江,0.3186895509010902,0.08999422544939355,0.08999422544939355,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.22869532545169663
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,11,安徽,0.33959927923786715,0.08999909235298773,0.08999909235298768,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.24960018688487942
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,12,福建,0.2983759712704014,0.08999329076115851,0.08999329076115851,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.20838268050924286
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,13,江西,0.3089701707121043,0.0899992332299643,0.0899992332299642,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.21897093748214003
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,14,山东,0.210556693704068,0.08999361583184297,0.08999361583184297,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12056307787222502
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,15,河南,0.19487735752112265,0.08999584234496205,0.08999584234496197,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.1048815151761606
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,16,湖北,0.28008265291004447,0.0899957589881727,0.0899957589881727,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.19008689392187178
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,17,湖南,0.2620017308388238,0.08999756846125526,0.08999756846125526,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.17200416237756852
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,18,广东,0.36552652511737704,0.0899967707893176,0.08999677078931755,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.27552975432805943
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,19,广西,0.19150611594248815,0.0899978810944819,0.08999788109448192,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10150823484800625
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,20,海南,0.22229915353988444,0.08999709312082808,0.08999709312082804,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.13230206041905634
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,21,重庆,0.2909564437252508,0.08999645921923952,0.08999645921923952,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2009599845060113
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,22,四川,0.31398179734058973,0.08999918330362135,0.08999918330362133,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.2239826140369684
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,23,贵州,0.2643114715321222,0.08999981724754323,0.0899998172475432,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.17431165428457895
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,24,云南,0.19932692755148398,0.08999730138885395,0.08999730138885395,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10932962616263003
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,25,西藏,0.1582762693775976,0.08999536771000674,0.08999536771000674,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.06828090166759085
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,26,陕西,0.21592923792427685,0.08999481981952213,0.08999481981952213,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.1259344181047547
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,27,甘肃,0.2136509753280851,0.09,0.09,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.12365097532808511
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,28,青海,0.11196368135239695,0.08818948538781761,0.08818948538781761,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.023774195964579345
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,29,宁夏,0.1274049203495533,0.08999042486707812,0.08999042486707812,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.03741449548247519
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,17,30,新疆,0.1699311894117747,0.08999438059105758,0.08999438059105758,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.07993680882071713
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,0,北京,0.3814605147791935,0.08999011040323655,0.08999011040323646,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.29147040437595695
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,1,天津,0.15788497889898231,0.08997836945109881,0.0899783694510989,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.0679066094478835
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,2,河北,0.18634949943448015,0.08999687531947473,0.08999687531947484,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.09635262411500542
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,3,山西,0.19543367513372906,0.08999689940745167,0.08999689940745167,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.10543677572627738
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,4,内蒙古,0.13989060008475218,0.0899859034361661,0.08998590343616601,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.049904696648586086
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,5,辽宁,0.17217312363672327,0.08999352909598167,0.08999352909598174,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.0821795945407416
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,6,吉林,0.1155840723207922,0.08999016550369231,0.08999016550369238,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.025593906817099887
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,7,黑龙江,0.14046302307599176,0.08999554955012465,0.08999554955012459,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.05046747352586711
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,8,上海,0.3678416164860115,0.08999015201684253,0.08999015201684246,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.277851464469169
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,9,江苏,0.30889592040052793,0.08999169578638166,0.0899916957863816,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.21890422461414627
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,10,浙江,0.318689550901092,0.08999422544939355,0.08999422544939355,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.22869532545169846
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,11,安徽,0.33959927923786964,0.08999909235298773,0.08999909235298768,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.24960018688488192
STATIC_NO_FEEDBACK_COUNTERFACTUAL,A_EQUAL_SHARE,18,12,福建,0.2983759712704029,0.08999329076115851,0.08999329076115851,VALIDATED_SAME_S_AND_NEXT_ALLOCATION_PAYOFF,0.20838268050924436
