generation_turn,household_entry_turn,province,consumed_old_ra,old_ra_generation_turn,ratio,captured_rah,derived_rah,algebra_match,next_common_rah,next_common_match
9,10,江苏,0.09,8,0.08033848825905156,0.0833341125806568,0.0833341125806568,True,0.0833341125806568,True
9,10,浙江,0.09,8,0.06276806168696052,0.08479528386591365,0.08479528386591365,True,0.08479528386591365,True
9,10,安徽,0.09,8,0.0,0.09,0.09,True,0.09,True
9,10,福建,0.09,8,0.0649064986932153,0.08461754866716745,0.08461754866716745,True,0.08461754866716745,True
9,10,江西,0.09,8,0.019675113595976762,0.08837108677417899,0.08837108677417899,True,0.08837108677417899,True
9,10,山东,0.09,8,0.06892202679478683,0.08428372577944168,0.08428372577944168,True,0.08428372577944168,True
9,10,河南,0.09,8,0.05937102807378291,0.08507757032464885,0.08507757032464885,True,0.08507757032464885,True
9,10,湖北,0.09,8,0.040044697087704216,0.08668223093115598,0.08668223093115598,True,0.08668223093115598,True
9,10,湖南,0.09,8,0.02206701218325156,0.08817290185883336,0.08817290185883336,True,0.08817290185883336,True
9,10,广东,0.09,8,0.045048029371518965,0.08626702044498351,0.08626702044498351,True,0.08626702044498351,True
9,10,广西,0.09,8,0.03637382456647036,0.08698676933295832,0.08698676933295832,True,0.08698676933295832,True
9,10,海南,0.09,8,0.027963724364002344,0.0876841728940392,0.0876841728940392,True,0.0876841728940392,True
9,10,重庆,0.09,8,0.049686711943930977,0.08588193688914225,0.08588193688914225,True,0.08588193688914225,True
9,10,四川,0.09,8,0.010782650770128166,0.08910758620231143,0.08910758620231143,True,0.08910758620231143,True
9,10,贵州,0.09,8,0.02212936068262254,0.08816773540648017,0.08816773540648017,True,0.08816773540648017,True
9,10,云南,0.09,8,0.029568731957169938,0.0875511111690813,0.0875511111690813,True,0.0875511111690813,True
9,10,西藏,0.09,8,0.2837596352791583,0.06628257775181406,0.06628257775181406,True,0.06628257775181406,True
9,10,陕西,0.09,8,0.05109219959757891,0.08576523383998451,0.08576523383998451,True,0.08576523383998451,True
9,10,甘肃,0.09,8,0.006163422815411727,0.08948997674836623,0.08948997674836623,True,0.08948997674836623,True
9,10,青海,0.09,8,0.12022999455338848,0.08000982501437538,0.08000982501437538,True,0.08000982501437538,True
9,10,宁夏,0.09,8,0.1230684752371874,0.07977292142174992,0.07977292142174992,True,0.07977292142174992,True
9,10,新疆,0.09,8,0.3,0.06491054641571962,0.06491054641571962,True,0.06491054641571962,True
10,11,北京,0.09,9,0.12116569491184198,0.07993173548689111,0.07993173548689111,True,0.07993173548689111,True
10,11,天津,0.09,9,0.19817398532280342,0.07348694778018657,0.07348694778018657,True,0.07348694778018657,True
10,11,河北,0.09,9,0.04042780400496038,0.08665044342793835,0.08665044342793835,True,0.08665044342793835,True
10,11,山西,0.09,9,0.0385356371748285,0.08680743348666484,0.08680743348666484,True,0.08680743348666484,True
10,11,内蒙古,0.09,9,0.13838331231905796,0.07849388952014204,0.07849388952014204,True,0.07849388952014204,True
10,11,辽宁,0.09,9,0.07632297463521798,0.08366820932271848,0.08366820932271848,True,0.08366820932271848,True
10,11,吉林,0.09,9,0.1023070236880023,0.08150458506614482,0.08150458506614482,True,0.08150458506614482,True
10,11,黑龙江,0.09,9,0.06479729188901276,0.08462662600480349,0.08462662600480349,True,0.08462662600480349,True
10,11,上海,0.09,9,0.11875593934055706,0.08013283266621211,0.08013283266621211,True,0.08013283266621211,True
10,11,江苏,0.09,9,0.08033848825905156,0.0833341125806568,0.0833341125806568,True,0.0833341125806568,True
10,11,浙江,0.09,9,0.06276806168696052,0.08479528386591365,0.08479528386591365,True,0.08479528386591365,True
10,11,安徽,0.09,9,0.0,0.09,0.09,True,0.09,True
10,11,福建,0.09,9,0.0649064986932153,0.08461754866716745,0.08461754866716745,True,0.08461754866716745,True
10,11,江西,0.09,9,0.019675113595976762,0.08837108677417899,0.08837108677417899,True,0.08837108677417899,True
10,11,山东,0.09,9,0.06892202679478683,0.08428372577944168,0.08428372577944168,True,0.08428372577944168,True
10,11,河南,0.09,9,0.05937102807378291,0.08507757032464885,0.08507757032464885,True,0.08507757032464885,True
10,11,湖北,0.09,9,0.040044697087704216,0.08668223093115598,0.08668223093115598,True,0.08668223093115598,True
10,11,湖南,0.09,9,0.02206701218325156,0.08817290185883336,0.08817290185883336,True,0.08817290185883336,True
10,11,广东,0.09,9,0.045048029371518965,0.08626702044498351,0.08626702044498351,True,0.08626702044498351,True
10,11,广西,0.09,9,0.03637382456647036,0.08698676933295832,0.08698676933295832,True,0.08698676933295832,True
10,11,海南,0.09,9,0.027963724364002344,0.0876841728940392,0.0876841728940392,True,0.0876841728940392,True
10,11,重庆,0.09,9,0.049686711943930977,0.08588193688914225,0.08588193688914225,True,0.08588193688914225,True
10,11,四川,0.09,9,0.010782650770128166,0.08910758620231143,0.08910758620231143,True,0.08910758620231143,True
10,11,贵州,0.09,9,0.02212936068262254,0.08816773540648017,0.08816773540648017,True,0.08816773540648017,True
10,11,云南,0.09,9,0.029568731957169938,0.0875511111690813,0.0875511111690813,True,0.0875511111690813,True
10,11,西藏,0.09,9,0.2837596352791583,0.06628257775181406,0.06628257775181406,True,0.06628257775181406,True
10,11,陕西,0.09,9,0.05109219959757891,0.08576523383998451,0.08576523383998451,True,0.08576523383998451,True
10,11,甘肃,0.09,9,0.006163422815411727,0.08948997674836623,0.08948997674836623,True,0.08948997674836623,True
10,11,青海,0.09,9,0.12022999455338848,0.08000982501437538,0.08000982501437538,True,0.08000982501437538,True
10,11,宁夏,0.09,9,0.1230684752371874,0.07977292142174992,0.07977292142174992,True,0.07977292142174992,True
10,11,新疆,0.09,9,0.3,0.06491054641571962,0.06491054641571962,True,0.06491054641571962,True
11,12,北京,0.09,10,0.12116569491184198,0.07993173548689111,0.07993173548689111,True,0.07993173548689111,True
11,12,天津,0.09,10,0.19817398532280342,0.07348694778018657,0.07348694778018657,True,0.07348694778018657,True
11,12,河北,0.09,10,0.04042780400496038,0.08665044342793835,0.08665044342793835,True,0.08665044342793835,True
11,12,山西,0.09,10,0.0385356371748285,0.08680743348666484,0.08680743348666484,True,0.08680743348666484,True
11,12,内蒙古,0.09,10,0.13838331231905796,0.07849388952014204,0.07849388952014204,True,0.07849388952014204,True
11,12,辽宁,0.09,10,0.07632297463521798,0.08366820932271848,0.08366820932271848,True,0.08366820932271848,True
11,12,吉林,0.09,10,0.1023070236880023,0.08150458506614482,0.08150458506614482,True,0.08150458506614482,True
11,12,黑龙江,0.09,10,0.06479729188901276,0.08462662600480349,0.08462662600480349,True,0.08462662600480349,True
11,12,上海,0.09,10,0.11875593934055706,0.08013283266621211,0.08013283266621211,True,0.08013283266621211,True
11,12,江苏,0.09,10,0.08033848825905156,0.0833341125806568,0.0833341125806568,True,0.0833341125806568,True
11,12,浙江,0.09,10,0.06276806168696052,0.08479528386591365,0.08479528386591365,True,0.08479528386591365,True
11,12,安徽,0.09,10,0.0,0.09,0.09,True,0.09,True
11,12,福建,0.09,10,0.0649064986932153,0.08461754866716745,0.08461754866716745,True,0.08461754866716745,True
11,12,江西,0.09,10,0.019675113595976762,0.08837108677417899,0.08837108677417899,True,0.08837108677417899,True
11,12,山东,0.09,10,0.06892202679478683,0.08428372577944168,0.08428372577944168,True,0.08428372577944168,True
11,12,河南,0.09,10,0.05937102807378291,0.08507757032464885,0.08507757032464885,True,0.08507757032464885,True
11,12,湖北,0.09,10,0.040044697087704216,0.08668223093115598,0.08668223093115598,True,0.08668223093115598,True
11,12,湖南,0.09,10,0.02206701218325156,0.08817290185883336,0.08817290185883336,True,0.08817290185883336,True
11,12,广东,0.09,10,0.045048029371518965,0.08626702044498351,0.08626702044498351,True,0.08626702044498351,True
11,12,广西,0.09,10,0.03637382456647036,0.08698676933295832,0.08698676933295832,True,0.08698676933295832,True
11,12,海南,0.09,10,0.027963724364002344,0.0876841728940392,0.0876841728940392,True,0.0876841728940392,True
11,12,重庆,0.09,10,0.049686711943930977,0.08588193688914225,0.08588193688914225,True,0.08588193688914225,True
11,12,四川,0.09,10,0.010782650770128166,0.08910758620231143,0.08910758620231143,True,0.08910758620231143,True
11,12,贵州,0.09,10,0.02212936068262254,0.08816773540648017,0.08816773540648017,True,0.08816773540648017,True
11,12,云南,0.09,10,0.029568731957169938,0.0875511111690813,0.0875511111690813,True,0.0875511111690813,True
11,12,西藏,0.09,10,0.2837596352791583,0.06628257775181406,0.06628257775181406,True,0.06628257775181406,True
11,12,陕西,0.09,10,0.05109219959757891,0.08576523383998451,0.08576523383998451,True,0.08576523383998451,True
11,12,甘肃,0.09,10,0.006163422815411727,0.08948997674836623,0.08948997674836623,True,0.08948997674836623,True
11,12,青海,0.09,10,0.12022999455338848,0.08000982501437538,0.08000982501437538,True,0.08000982501437538,True
11,12,宁夏,0.09,10,0.1230684752371874,0.07977292142174992,0.07977292142174992,True,0.07977292142174992,True
11,12,新疆,0.09,10,0.3,0.06491054641571962,0.06491054641571962,True,0.06491054641571962,True
12,13,北京,0.09,11,0.12116569491184198,0.07993173548689111,0.07993173548689111,True,0.07993173548689111,True
12,13,天津,0.09,11,0.19817398532280342,0.07348694778018657,0.07348694778018657,True,0.07348694778018657,True
12,13,河北,0.09,11,0.04042780400496038,0.08665044342793835,0.08665044342793835,True,0.08665044342793835,True
12,13,山西,0.09,11,0.0385356371748285,0.08680743348666484,0.08680743348666484,True,0.08680743348666484,True
12,13,内蒙古,0.09,11,0.13838331231905796,0.07849388952014204,0.07849388952014204,True,0.07849388952014204,True
12,13,辽宁,0.09,11,0.07632297463521798,0.08366820932271848,0.08366820932271848,True,0.08366820932271848,True
12,13,吉林,0.09,11,0.1023070236880023,0.08150458506614482,0.08150458506614482,True,0.08150458506614482,True
12,13,黑龙江,0.09,11,0.06479729188901276,0.08462662600480349,0.08462662600480349,True,0.08462662600480349,True
12,13,上海,0.09,11,0.11875593934055706,0.08013283266621211,0.08013283266621211,True,0.08013283266621211,True
12,13,江苏,0.09,11,0.08033848825905156,0.0833341125806568,0.0833341125806568,True,0.0833341125806568,True
12,13,浙江,0.09,11,0.06276806168696052,0.08479528386591365,0.08479528386591365,True,0.08479528386591365,True
12,13,安徽,0.09,11,0.0,0.09,0.09,True,0.09,True
12,13,福建,0.09,11,0.0649064986932153,0.08461754866716745,0.08461754866716745,True,0.08461754866716745,True
12,13,江西,0.09,11,0.019675113595976762,0.08837108677417899,0.08837108677417899,True,0.08837108677417899,True
12,13,山东,0.09,11,0.06892202679478683,0.08428372577944168,0.08428372577944168,True,0.08428372577944168,True
12,13,河南,0.09,11,0.05937102807378291,0.08507757032464885,0.08507757032464885,True,0.08507757032464885,True
12,13,湖北,0.09,11,0.040044697087704216,0.08668223093115598,0.08668223093115598,True,0.08668223093115598,True
12,13,湖南,0.09,11,0.02206701218325156,0.08817290185883336,0.08817290185883336,True,0.08817290185883336,True
12,13,广东,0.09,11,0.045048029371518965,0.08626702044498351,0.08626702044498351,True,0.08626702044498351,True
12,13,广西,0.09,11,0.03637382456647036,0.08698676933295832,0.08698676933295832,True,0.08698676933295832,True
12,13,海南,0.09,11,0.027963724364002344,0.0876841728940392,0.0876841728940392,True,0.0876841728940392,True
12,13,重庆,0.09,11,0.049686711943930977,0.08588193688914225,0.08588193688914225,True,0.08588193688914225,True
12,13,四川,0.09,11,0.010782650770128166,0.08910758620231143,0.08910758620231143,True,0.08910758620231143,True
12,13,贵州,0.09,11,0.02212936068262254,0.08816773540648017,0.08816773540648017,True,0.08816773540648017,True
12,13,云南,0.09,11,0.029568731957169938,0.0875511111690813,0.0875511111690813,True,0.0875511111690813,True
12,13,西藏,0.09,11,0.2837596352791583,0.06628257775181406,0.06628257775181406,True,0.06628257775181406,True
12,13,陕西,0.09,11,0.05109219959757891,0.08576523383998451,0.08576523383998451,True,0.08576523383998451,True
12,13,甘肃,0.09,11,0.006163422815411727,0.08948997674836623,0.08948997674836623,True,0.08948997674836623,True
12,13,青海,0.09,11,0.12022999455338848,0.08000982501437538,0.08000982501437538,True,0.08000982501437538,True
12,13,宁夏,0.09,11,0.1230684752371874,0.07977292142174992,0.07977292142174992,True,0.07977292142174992,True
12,13,新疆,0.09,11,0.3,0.06491054641571962,0.06491054641571962,True,0.06491054641571962,True
13,14,北京,0.09,12,0.12116569491184198,0.07993173548689111,0.07993173548689111,True,0.07993173548689111,True
13,14,天津,0.09,12,0.19817398532280342,0.07348694778018657,0.07348694778018657,True,0.07348694778018657,True
13,14,河北,0.09,12,0.04042780400496038,0.08665044342793835,0.08665044342793835,True,0.08665044342793835,True
13,14,山西,0.09,12,0.0385356371748285,0.08680743348666484,0.08680743348666484,True,0.08680743348666484,True
13,14,内蒙古,0.09,12,0.13838331231905796,0.07849388952014204,0.07849388952014204,True,0.07849388952014204,True
13,14,辽宁,0.09,12,0.07632297463521798,0.08366820932271848,0.08366820932271848,True,0.08366820932271848,True
13,14,吉林,0.09,12,0.1023070236880023,0.08150458506614482,0.08150458506614482,True,0.08150458506614482,True
13,14,黑龙江,0.09,12,0.06479729188901276,0.08462662600480349,0.08462662600480349,True,0.08462662600480349,True
13,14,上海,0.09,12,0.11875593934055706,0.08013283266621211,0.08013283266621211,True,0.08013283266621211,True
13,14,江苏,0.09,12,0.08033848825905156,0.0833341125806568,0.0833341125806568,True,0.0833341125806568,True
13,14,浙江,0.09,12,0.06276806168696052,0.08479528386591365,0.08479528386591365,True,0.08479528386591365,True
13,14,安徽,0.09,12,0.0,0.09,0.09,True,0.09,True
13,14,福建,0.09,12,0.0649064986932153,0.08461754866716745,0.08461754866716745,True,0.08461754866716745,True
13,14,江西,0.09,12,0.019675113595976762,0.08837108677417899,0.08837108677417899,True,0.08837108677417899,True
13,14,山东,0.09,12,0.06892202679478683,0.08428372577944168,0.08428372577944168,True,0.08428372577944168,True
13,14,河南,0.09,12,0.05937102807378291,0.08507757032464885,0.08507757032464885,True,0.08507757032464885,True
13,14,湖北,0.09,12,0.040044697087704216,0.08668223093115598,0.08668223093115598,True,0.08668223093115598,True
13,14,湖南,0.09,12,0.02206701218325156,0.08817290185883336,0.08817290185883336,True,0.08817290185883336,True
13,14,广东,0.09,12,0.045048029371518965,0.08626702044498351,0.08626702044498351,True,0.08626702044498351,True
13,14,广西,0.09,12,0.03637382456647036,0.08698676933295832,0.08698676933295832,True,0.08698676933295832,True
13,14,海南,0.09,12,0.027963724364002344,0.0876841728940392,0.0876841728940392,True,0.0876841728940392,True
13,14,重庆,0.09,12,0.049686711943930977,0.08588193688914225,0.08588193688914225,True,0.08588193688914225,True
13,14,四川,0.09,12,0.010782650770128166,0.08910758620231143,0.08910758620231143,True,0.08910758620231143,True
13,14,贵州,0.09,12,0.02212936068262254,0.08816773540648017,0.08816773540648017,True,0.08816773540648017,True
13,14,云南,0.09,12,0.029568731957169938,0.0875511111690813,0.0875511111690813,True,0.0875511111690813,True
13,14,西藏,0.09,12,0.2837596352791583,0.06628257775181406,0.06628257775181406,True,0.06628257775181406,True
13,14,陕西,0.09,12,0.05109219959757891,0.08576523383998451,0.08576523383998451,True,0.08576523383998451,True
13,14,甘肃,0.09,12,0.006163422815411727,0.08948997674836623,0.08948997674836623,True,0.08948997674836623,True
13,14,青海,0.09,12,0.12022999455338848,0.08000982501437538,0.08000982501437538,True,0.08000982501437538,True
13,14,宁夏,0.09,12,0.1230684752371874,0.07977292142174992,0.07977292142174992,True,0.07977292142174992,True
13,14,新疆,0.09,12,0.3,0.06491054641571962,0.06491054641571962,True,0.06491054641571962,True
14,15,北京,0.09,13,0.12116569491184198,0.07993173548689111,0.07993173548689111,True,0.07993173548689111,True
14,15,天津,0.09,13,0.19817398532280342,0.07348694778018657,0.07348694778018657,True,0.07348694778018657,True
14,15,河北,0.09,13,0.04042780400496038,0.08665044342793835,0.08665044342793835,True,0.08665044342793835,True
14,15,山西,0.09,13,0.0385356371748285,0.08680743348666484,0.08680743348666484,True,0.08680743348666484,True
14,15,内蒙古,0.09,13,0.13838331231905796,0.07849388952014204,0.07849388952014204,True,0.07849388952014204,True
14,15,辽宁,0.09,13,0.07632297463521798,0.08366820932271848,0.08366820932271848,True,0.08366820932271848,True
14,15,吉林,0.09,13,0.1023070236880023,0.08150458506614482,0.08150458506614482,True,0.08150458506614482,True
14,15,黑龙江,0.09,13,0.06479729188901276,0.08462662600480349,0.08462662600480349,True,0.08462662600480349,True
14,15,上海,0.09,13,0.11875593934055706,0.08013283266621211,0.08013283266621211,True,0.08013283266621211,True
14,15,江苏,0.09,13,0.08033848825905156,0.0833341125806568,0.0833341125806568,True,0.0833341125806568,True
14,15,浙江,0.09,13,0.06276806168696052,0.08479528386591365,0.08479528386591365,True,0.08479528386591365,True
14,15,安徽,0.09,13,0.0,0.09,0.09,True,0.09,True
14,15,福建,0.09,13,0.0649064986932153,0.08461754866716745,0.08461754866716745,True,0.08461754866716745,True
14,15,江西,0.09,13,0.019675113595976762,0.08837108677417899,0.08837108677417899,True,0.08837108677417899,True
14,15,山东,0.09,13,0.06892202679478683,0.08428372577944168,0.08428372577944168,True,0.08428372577944168,True
14,15,河南,0.09,13,0.05937102807378291,0.08507757032464885,0.08507757032464885,True,0.08507757032464885,True
14,15,湖北,0.09,13,0.040044697087704216,0.08668223093115598,0.08668223093115598,True,0.08668223093115598,True
14,15,湖南,0.09,13,0.02206701218325156,0.08817290185883336,0.08817290185883336,True,0.08817290185883336,True
14,15,广东,0.09,13,0.045048029371518965,0.08626702044498351,0.08626702044498351,True,0.08626702044498351,True
14,15,广西,0.09,13,0.03637382456647036,0.08698676933295832,0.08698676933295832,True,0.08698676933295832,True
14,15,海南,0.09,13,0.027963724364002344,0.0876841728940392,0.0876841728940392,True,0.0876841728940392,True
14,15,重庆,0.09,13,0.049686711943930977,0.08588193688914225,0.08588193688914225,True,0.08588193688914225,True
14,15,四川,0.09,13,0.010782650770128166,0.08910758620231143,0.08910758620231143,True,0.08910758620231143,True
14,15,贵州,0.09,13,0.02212936068262254,0.08816773540648017,0.08816773540648017,True,0.08816773540648017,True
14,15,云南,0.09,13,0.029568731957169938,0.0875511111690813,0.0875511111690813,True,0.0875511111690813,True
14,15,西藏,0.09,13,0.2837596352791583,0.06628257775181406,0.06628257775181406,True,0.06628257775181406,True
14,15,陕西,0.09,13,0.05109219959757891,0.08576523383998451,0.08576523383998451,True,0.08576523383998451,True
14,15,甘肃,0.09,13,0.006163422815411727,0.08948997674836623,0.08948997674836623,True,0.08948997674836623,True
14,15,青海,0.09,13,0.12022999455338848,0.08000982501437538,0.08000982501437538,True,0.08000982501437538,True
14,15,宁夏,0.09,13,0.1230684752371874,0.07977292142174992,0.07977292142174992,True,0.07977292142174992,True
14,15,新疆,0.09,13,0.3,0.06491054641571962,0.06491054641571962,True,0.06491054641571962,True
15,16,北京,0.09,14,0.12116569491184198,0.07993173548689111,0.07993173548689111,True,0.07993173548689111,True
15,16,天津,0.09,14,0.19817398532280342,0.07348694778018657,0.07348694778018657,True,0.07348694778018657,True
15,16,河北,0.09,14,0.04042780400496038,0.08665044342793835,0.08665044342793835,True,0.08665044342793835,True
15,16,山西,0.09,14,0.0385356371748285,0.08680743348666484,0.08680743348666484,True,0.08680743348666484,True
15,16,内蒙古,0.09,14,0.13838331231905796,0.07849388952014204,0.07849388952014204,True,0.07849388952014204,True
15,16,辽宁,0.09,14,0.07632297463521798,0.08366820932271848,0.08366820932271848,True,0.08366820932271848,True
15,16,吉林,0.09,14,0.1023070236880023,0.08150458506614482,0.08150458506614482,True,0.08150458506614482,True
15,16,黑龙江,0.09,14,0.06479729188901276,0.08462662600480349,0.08462662600480349,True,0.08462662600480349,True
15,16,上海,0.09,14,0.11875593934055706,0.08013283266621211,0.08013283266621211,True,0.08013283266621211,True
15,16,江苏,0.09,14,0.08033848825905156,0.0833341125806568,0.0833341125806568,True,0.0833341125806568,True
15,16,浙江,0.09,14,0.06276806168696052,0.08479528386591365,0.08479528386591365,True,0.08479528386591365,True
15,16,安徽,0.09,14,0.0,0.09,0.09,True,0.09,True
15,16,福建,0.09,14,0.0649064986932153,0.08461754866716745,0.08461754866716745,True,0.08461754866716745,True
15,16,江西,0.09,14,0.019675113595976762,0.08837108677417899,0.08837108677417899,True,0.08837108677417899,True
15,16,山东,0.09,14,0.06892202679478683,0.08428372577944168,0.08428372577944168,True,0.08428372577944168,True
15,16,河南,0.09,14,0.05937102807378291,0.08507757032464885,0.08507757032464885,True,0.08507757032464885,True
15,16,湖北,0.09,14,0.040044697087704216,0.08668223093115598,0.08668223093115598,True,0.08668223093115598,True
15,16,湖南,0.09,14,0.02206701218325156,0.08817290185883336,0.08817290185883336,True,0.08817290185883336,True
15,16,广东,0.09,14,0.045048029371518965,0.08626702044498351,0.08626702044498351,True,0.08626702044498351,True
15,16,广西,0.09,14,0.03637382456647036,0.08698676933295832,0.08698676933295832,True,0.08698676933295832,True
15,16,海南,0.09,14,0.027963724364002344,0.0876841728940392,0.0876841728940392,True,0.0876841728940392,True
15,16,重庆,0.09,14,0.049686711943930977,0.08588193688914225,0.08588193688914225,True,0.08588193688914225,True
15,16,四川,0.09,14,0.010782650770128166,0.08910758620231143,0.08910758620231143,True,0.08910758620231143,True
15,16,贵州,0.09,14,0.02212936068262254,0.08816773540648017,0.08816773540648017,True,0.08816773540648017,True
15,16,云南,0.09,14,0.029568731957169938,0.0875511111690813,0.0875511111690813,True,0.0875511111690813,True
15,16,西藏,0.09,14,0.2837596352791583,0.06628257775181406,0.06628257775181406,True,0.06628257775181406,True
15,16,陕西,0.09,14,0.05109219959757891,0.08576523383998451,0.08576523383998451,True,0.08576523383998451,True
15,16,甘肃,0.09,14,0.006163422815411727,0.08948997674836623,0.08948997674836623,True,0.08948997674836623,True
15,16,青海,0.09,14,0.12022999455338848,0.08000982501437538,0.08000982501437538,True,0.08000982501437538,True
15,16,宁夏,0.09,14,0.1230684752371874,0.07977292142174992,0.07977292142174992,True,0.07977292142174992,True
15,16,新疆,0.09,14,0.3,0.06491054641571962,0.06491054641571962,True,0.06491054641571962,True
16,17,北京,0.09,15,0.12116569491184198,0.07993173548689111,0.07993173548689111,True,0.07993173548689111,True
16,17,天津,0.09,15,0.19817398532280342,0.07348694778018657,0.07348694778018657,True,0.07348694778018657,True
16,17,河北,0.09,15,0.04042780400496038,0.08665044342793835,0.08665044342793835,True,0.08665044342793835,True
16,17,山西,0.09,15,0.0385356371748285,0.08680743348666484,0.08680743348666484,True,0.08680743348666484,True
16,17,内蒙古,0.09,15,0.13838331231905796,0.07849388952014204,0.07849388952014204,True,0.07849388952014204,True
16,17,辽宁,0.09,15,0.07632297463521798,0.08366820932271848,0.08366820932271848,True,0.08366820932271848,True
16,17,吉林,0.09,15,0.1023070236880023,0.08150458506614482,0.08150458506614482,True,0.08150458506614482,True
16,17,黑龙江,0.09,15,0.06479729188901276,0.08462662600480349,0.08462662600480349,True,0.08462662600480349,True
16,17,上海,0.09,15,0.11875593934055706,0.08013283266621211,0.08013283266621211,True,0.08013283266621211,True
16,17,江苏,0.09,15,0.08033848825905156,0.0833341125806568,0.0833341125806568,True,0.0833341125806568,True
16,17,浙江,0.09,15,0.06276806168696052,0.08479528386591365,0.08479528386591365,True,0.08479528386591365,True
16,17,安徽,0.09,15,0.0,0.09,0.09,True,0.09,True
16,17,福建,0.09,15,0.0649064986932153,0.08461754866716745,0.08461754866716745,True,0.08461754866716745,True
16,17,江西,0.09,15,0.019675113595976762,0.08837108677417899,0.08837108677417899,True,0.08837108677417899,True
16,17,山东,0.09,15,0.06892202679478683,0.08428372577944168,0.08428372577944168,True,0.08428372577944168,True
16,17,河南,0.09,15,0.05937102807378291,0.08507757032464885,0.08507757032464885,True,0.08507757032464885,True
16,17,湖北,0.09,15,0.040044697087704216,0.08668223093115598,0.08668223093115598,True,0.08668223093115598,True
16,17,湖南,0.09,15,0.02206701218325156,0.08817290185883336,0.08817290185883336,True,0.08817290185883336,True
16,17,广东,0.09,15,0.045048029371518965,0.08626702044498351,0.08626702044498351,True,0.08626702044498351,True
16,17,广西,0.09,15,0.03637382456647036,0.08698676933295832,0.08698676933295832,True,0.08698676933295832,True
16,17,海南,0.09,15,0.027963724364002344,0.0876841728940392,0.0876841728940392,True,0.0876841728940392,True
16,17,重庆,0.09,15,0.049686711943930977,0.08588193688914225,0.08588193688914225,True,0.08588193688914225,True
16,17,四川,0.09,15,0.010782650770128166,0.08910758620231143,0.08910758620231143,True,0.08910758620231143,True
16,17,贵州,0.09,15,0.02212936068262254,0.08816773540648017,0.08816773540648017,True,0.08816773540648017,True
16,17,云南,0.09,15,0.029568731957169938,0.0875511111690813,0.0875511111690813,True,0.0875511111690813,True
16,17,西藏,0.09,15,0.2837596352791583,0.06628257775181406,0.06628257775181406,True,0.06628257775181406,True
16,17,陕西,0.09,15,0.05109219959757891,0.08576523383998451,0.08576523383998451,True,0.08576523383998451,True
16,17,甘肃,0.09,15,0.006163422815411727,0.08948997674836623,0.08948997674836623,True,0.08948997674836623,True
16,17,青海,0.09,15,0.12022999455338848,0.08000982501437538,0.08000982501437538,True,0.08000982501437538,True
16,17,宁夏,0.09,15,0.1230684752371874,0.07977292142174992,0.07977292142174992,True,0.07977292142174992,True
16,17,新疆,0.09,15,0.3,0.06491054641571962,0.06491054641571962,True,0.06491054641571962,True
17,18,北京,0.09,16,0.12116569491184198,0.07992571360502357,0.07992571360502357,True,0.07992571360502357,True
17,18,天津,0.09,16,0.19817398532280342,0.07347709862007815,0.07347709862007815,True,0.07347709862007815,True
17,18,河北,0.09,16,0.04042780400496038,0.0866484341838197,0.0866484341838197,True,0.0866484341838197,True
17,18,山西,0.09,16,0.0385356371748285,0.08680551828240733,0.08680551828240733,True,0.08680551828240733,True
17,18,内蒙古,0.09,16,0.13838331231905796,0.07848701193024474,0.07848701193024474,True,0.07848701193024474,True
17,18,辽宁,0.09,16,0.07632297463521798,0.08366441610437093,0.08366441610437093,True,0.08366441610437093,True
17,18,吉林,0.0846352014147989,16,0.1023070236880023,0.07668543017212189,0.07668543017212189,True,0.07668543017212189,True
17,18,黑龙江,0.09,16,0.06479729188901276,0.08462340560783076,0.08462340560783076,True,0.08462340560783076,True
17,18,上海,0.09,16,0.11875593934055706,0.08012693054813902,0.08012693054813902,True,0.08012693054813902,True
17,18,江苏,0.09,16,0.08033848825905156,0.08333011979304422,0.08333011979304422,True,0.08333011979304422,True
17,18,浙江,0.09,16,0.06276806168696052,0.0847921643207915,0.0847921643207915,True,0.0847921643207915,True
17,18,安徽,0.09,16,0.0,0.09,0.09,True,0.09,True
17,18,福建,0.09,16,0.0649064986932153,0.08461432284266447,0.08461432284266447,True,0.08461432284266447,True
17,18,江西,0.09,16,0.019675113595976762,0.08837010892966704,0.08837010892966704,True,0.08837010892966704,True
17,18,山东,0.09,16,0.06892202679478683,0.08428030038495414,0.08428030038495414,True,0.08428030038495414,True
17,18,河南,0.09,16,0.05937102807378291,0.0850746196106066,0.0850746196106066,True,0.0850746196106066,True
17,18,湖北,0.09,16,0.040044697087704216,0.08668024072728302,0.08668024072728302,True,0.08668024072728302,True
17,18,湖南,0.09,16,0.02206701218325156,0.08817180513801123,0.08817180513801123,True,0.08817180513801123,True
17,18,广东,0.09,16,0.045048029371518965,0.08626478157769159,0.08626478157769159,True,0.08626478157769159,True
17,18,广西,0.09,16,0.03637382456647036,0.08698496156983883,0.08698496156983883,True,0.08698496156983883,True
17,18,海南,0.09,16,0.027963724364002344,0.08768278310920927,0.08768278310920927,True,0.08768278310920927,True
17,18,重庆,0.09,16,0.049686711943930977,0.085879467481362,0.085879467481362,True,0.085879467481362,True
17,18,四川,0.09,16,0.010782650770128166,0.08910705030929977,0.08910705030929977,True,0.08910705030929977,True
17,18,贵州,0.09,16,0.02212936068262254,0.08816663558696498,0.08816663558696498,True,0.08816663558696498,True
