turn,province_index,province_name,hjb_converged,hjb_iterations,hjb_convergence_statistic,hjb_acceptance_classification,downstream_kfe_attempted,kfe_reached,kfe_status,kfe_source_free_normwise_ratio,kfe_upper_b_max_outward_leak_rate
6,26,陕西,True,16,1.2736292021031659e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13614388192564783,4.1093459632289715
6,27,甘肃,True,13,2.1825961926680293e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1335734426900515,4.14029361715614
6,28,青海,True,27,3.0985392029947434e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.17100377197104452,3.9508861681019973
6,29,宁夏,True,25,7.466373297404516e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.15209295040600523,4.025437228222172
6,30,新疆,True,16,2.6816491249803676e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.00064879534115295,3.41091268977968
7,0,北京,True,25,9.253131594277875e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14527796375732754,4.052201955838586
7,1,天津,True,22,2.3601921750326937e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16270599305193265,3.892327262549697
7,2,河北,True,13,1.2575338548259651e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1297873632375033,4.1483135943464164
7,3,山西,True,13,3.348965993410502e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1312509867892919,4.140935690828362
7,4,内蒙古,True,25,8.148104413407964e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16114243941435213,3.978696176435014
7,5,辽宁,True,15,7.641838273286794e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1462415462484027,4.059343983005842
7,6,吉林,True,25,4.4001397192516833e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16127359741712963,3.9896076762279784
7,7,黑龙江,True,20,1.6341956232679422e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.15753298576185198,4.018155156835551
7,8,上海,True,25,8.49650869660934e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1451481994524875,4.052885570833757
7,9,江苏,True,15,7.805867729970828e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13731097380315072,4.09261402239734
7,10,浙江,True,16,4.761234317918195e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13448387496979197,4.115114299937513
7,11,安徽,True,13,5.435163741296378e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12484191140372262,4.183075526475297
7,12,福建,True,17,2.3636907986457345e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1396779027253817,4.087514426807245
7,13,江西,True,14,1.8474288765446545e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12643549752651476,4.174928649697627
7,14,山东,True,39,4.084527871484056e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.00042943042543606573,4.117421428820275
7,15,河南,True,13,1.0102032099723601e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12871358667144747,4.1499028048127515
7,16,湖北,True,13,5.653273404959691e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12942578030230703,4.145929612870996
7,17,湖南,True,13,2.1865166122125856e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12810863277325324,4.159661503358037
7,18,广东,True,13,8.256917816140685e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13308817797252392,4.131242735620605
7,19,广西,True,13,1.8954964264850105e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13652748547445187,4.118268562603121
7,20,海南,True,13,1.283394146511796e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14442535718715432,4.078721555804738
7,21,重庆,True,13,7.682580349666068e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13311579558548728,4.129972122205817
7,22,四川,True,14,1.3603536075379452e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1285700554773536,4.1633114292117295
7,23,贵州,True,14,2.4507036400223114e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13017440656259702,4.157187895544701
7,24,云南,True,14,3.2642293312790116e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1392096243579669,4.103445641405101
7,25,西藏,True,16,2.700363044283449e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0006561982869643448,3.491879707582856
7,26,陕西,True,21,4.770721595548366e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13351898376865426,4.121971583959941
7,27,甘肃,True,14,2.297065648804164e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13115279875245664,4.152739258405317
7,28,青海,True,25,1.12303766286459e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.18050723330833293,3.9131017307385036
7,29,宁夏,True,25,5.827266269520237e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14961495941828742,4.035359743162934
7,30,新疆,True,16,2.659289233264417e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14556331519462284,3.426371705844778
8,0,北京,True,26,8.56617119460168e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14535117232541933,4.0518975048473145
8,1,天津,True,22,4.12554630457862e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16265067863851154,3.892638239497798
8,2,河北,True,13,1.2965046369828315e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1298376218965066,4.148056210451224
8,3,山西,True,13,3.195007991507737e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13116458053720834,4.141374437908876
8,4,内蒙古,True,25,1.0972778241580272e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16102155945147242,3.9791201056085757
8,5,辽宁,True,15,7.658929490617084e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14622250708572587,4.059427149577936
8,6,吉林,True,25,5.0817188235185995e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16121505745393983,3.989825002567306
8,7,黑龙江,False,100,0.6293675726381389,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,DIAGNOSTIC_ONLY,3.4499496104998805e-25,5.293180658103817
8,8,上海,True,28,6.936851093541918e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14523087600337609,4.052540926718443
8,9,江苏,True,15,1.2096581514242644e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.137359377192038,4.092394780433647
8,10,浙江,True,15,5.1189268601703475e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1345430195343768,4.114831578932474
8,11,安徽,True,13,5.718110607233484e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1249006411647743,4.182753247635647
8,12,福建,True,17,2.2318688674971554e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13975404674187744,4.0871705160129626
8,13,江西,True,14,1.844737695932963e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12642917722464941,4.17496305179558
8,14,山东,False,100,0.08109463792040295,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,DIAGNOSTIC_ONLY,0.00019708906644898838,0.00729863760167174
8,15,河南,True,13,9.670293454888679e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12876162466925584,4.149656582703777
8,16,湖北,True,13,5.391703084001165e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12948824340976026,4.145611653160407
8,17,湖南,True,13,2.265039977800143e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12817278643557772,4.159325174014597
8,18,广东,True,13,8.326408451608813e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13313901247124305,4.130990829891579
8,19,广西,True,13,1.8937286405673603e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13646853672415038,4.118555601754833
8,20,海南,True,13,1.2770658752714326e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14449357111886482,4.078415177099932
8,21,重庆,True,13,7.692567915995596e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13309192147158103,4.130091427264654
8,22,四川,True,14,1.3861525260949747e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12863017934344825,4.162993085403349
8,23,贵州,True,14,2.4671975573653526e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13011071973906801,4.157521820002002
8,24,云南,True,14,3.3318339198729063e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1391719381630239,4.103624207595939
8,25,西藏,True,16,2.7007880376572757e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0006561736829977349,3.4916576259675387
8,26,陕西,True,20,7.671226098793227e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13350837087792433,4.122024569881328
8,27,甘肃,True,14,2.2897044260616894e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13117080102694717,4.152645667360195
8,28,青海,True,24,1.786792935831727e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.17791643366361531,3.9223314769588526
8,29,宁夏,True,25,5.056245022672101e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14965850603825773,4.0351854728026195
8,30,新疆,True,16,2.6587549939449673e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1455147658312715,3.426897528210469
9,0,北京,True,26,7.397397583375209e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14543299516851946,4.051517674324682
9,1,天津,True,22,1.867502952279665e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16262378135131156,3.8923270816392
9,2,河北,True,13,1.3246562513558047e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1298868281048331,4.147790202313941
9,3,山西,True,13,3.1720134963109103e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13116522795262567,4.1413581005835365
9,4,内蒙古,True,25,9.157075098187306e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16106364315155217,3.9789314270635043
9,5,辽宁,True,15,7.601044682559177e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.146305474889721,4.059047469516912
9,6,吉林,True,28,2.5947728410358195e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.17622465946916285,3.927512949112425
9,7,黑龙江,True,67,6.457545165261536e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0004269200375020813,4.0184803629615935
9,8,上海,True,25,9.693154545686866e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14530827307286856,4.052179253288605
9,9,江苏,True,15,1.9138987727984613e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1374194315194195,4.092086271269617
9,10,浙江,True,15,3.302392248549779e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1345972177946051,4.1145475558671905
9,11,安徽,True,13,5.931594548869157e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12494228220376224,4.182520685348459
9,12,福建,True,17,2.1187437138081577e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1398168938233998,4.086859069265012
9,13,江西,True,14,1.8627988040975652e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12647445369675442,4.1747147687224455
9,14,山东,True,32,3.5545921761581667e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1336337170805615,4.1169217401340035
9,15,河南,True,13,9.328072980707702e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12881023025647906,4.149388315827358
9,16,湖北,True,13,5.2072617329201876e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12953925085161053,4.145332870727123
9,17,湖南,True,13,2.311196700688356e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1282192991090228,4.159070491128501
9,18,广东,True,13,8.376635829421275e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1331847253818647,4.130750380953364
9,19,广西,True,13,1.8944072532889322e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13651786214332803,4.118307522023393
9,20,海南,True,13,1.2714334918229042e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14454904280133504,4.078155196558147
9,21,重庆,True,13,7.671128621211665e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13315284530177737,4.129774625307489
9,22,四川,True,14,1.402388427607093e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12867383798136547,4.162758425178368
9,23,贵州,True,14,2.468274473699239e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13010544237874463,4.15754874012943
9,24,云南,True,14,3.2258773430271503e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1392301707892309,4.103338948463612
9,25,西藏,True,16,2.700704548885824e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0006561373309705521,3.4912329886723197
9,26,陕西,True,22,7.149805192341319e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13358190218002838,4.121644739510568
9,27,甘肃,True,14,2.2763289031502154e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13120346466013444,4.15247589516796
9,28,青海,True,15,2.8337727719929262e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07552826913741813,3.005300987757357
9,29,宁夏,False,100,0.05203264993636458,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,DIAGNOSTIC_ONLY,4.6053158457098757e-10,2.9960357584153408
9,30,新疆,True,16,2.658276265776749e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1455277111025971,3.426743172889762
10,0,北京,True,25,6.38161514743274e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1455949575933455,4.050840103187909
10,1,天津,True,23,1.1115790510274337e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16273962419667604,3.8917291622267967
10,2,河北,True,13,1.4427513850279183e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13002659210235873,4.147073136366508
10,3,山西,True,13,3.4360480682948946e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13131169737739964,4.140615841092432
10,4,内蒙古,True,25,5.7836846423242605e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16125913215120896,3.9782501473012926
10,5,辽宁,True,15,7.602645180071477e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14646383893149306,4.058368273482645
10,6,吉林,True,25,3.270266724086923e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1766321757055231,3.92613306436014
10,7,黑龙江,True,20,1.6021237225771756e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.15761205568074552,4.017816141846894
10,8,上海,True,26,8.475336255031607e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14547094573395888,4.051497694960228
10,9,江苏,True,15,2.3544459493152203e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13757208669346707,4.091389213043276
10,10,浙江,True,15,2.953080202594549e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13474555564600021,4.113836171244221
10,11,安徽,True,13,6.800505314430438e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12507720200470954,4.181780776650773
10,12,福建,True,15,7.104183907813422e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13997655263809974,4.086135634221357
10,13,江西,True,14,1.9272405893389077e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12661379988090402,4.173961532504271
10,14,山东,False,100,0.022348375275327292,HJB_NONCONVERGED_DIAGNOSTIC_ONLY,True,True,DIAGNOSTIC_ONLY,0.10184879883668943,4.116216751818778
10,15,河南,True,13,8.374449578241183e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12895286204559753,4.148654931992615
10,16,湖北,True,13,4.706791845165981e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12968539051440248,4.144587403154482
10,17,湖南,True,13,2.52503236097823e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.128365773915411,4.158302236216064
10,18,广东,True,13,8.583481925228398e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13334087821477286,4.129975133651636
10,19,广西,True,13,1.898865731320143e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13668371583594016,4.117502050889061
10,20,海南,True,13,1.2552010542066228e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1447218273219549,4.07737865344024
10,21,重庆,True,13,7.589521455741988e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13331113322236557,4.128990352444096
10,22,四川,True,14,1.4597993924780894e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1288250490881105,4.161958424946798
10,23,贵州,True,14,2.4276212151619347e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13025912135276965,4.156743379569908
10,24,云南,True,14,2.8924747041969567e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13940147325324867,4.102530953279946
10,25,西藏,True,16,2.7025093274346546e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0006560210223952949,3.4901584504363914
10,26,陕西,True,22,7.708806926132183e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13373357738835154,4.120906526347584
10,27,甘肃,True,14,2.216234751273305e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1313496412561153,4.151716510611906
10,28,青海,True,15,2.8219986347721715e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0755474563314322,3.0029171601316085
10,29,宁夏,True,32,3.1091484942180614e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14990912128010225,4.034137582105817
10,30,新疆,True,16,2.6593265367580443e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14561689527685337,3.425778519778537
11,0,北京,True,25,9.413834689553369e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14567923729394017,4.050440326043911
11,1,天津,True,22,9.792516575402033e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.162742616730786,3.891137354947919
11,2,河北,True,13,1.4772413514663185e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13007870619123008,4.146788946268658
11,3,山西,True,13,3.50093993795042e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13136472956793663,4.140330659926973
11,4,内蒙古,True,24,5.141306758105202e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16270838001277235,3.9720364011365734
11,5,辽宁,True,15,7.754298092521594e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14655094623335352,4.05796502024943
11,6,吉林,True,15,5.195327146267914e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07797344254996323,3.054873402264042
11,7,黑龙江,True,20,5.516298529073538e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1576760167614781,4.0175358491506445
11,8,上海,True,26,5.4085180778429276e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14555404807605918,4.05110245457408
11,9,江苏,True,16,1.0541167938526996e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13764476839766032,4.091014274985682
11,10,浙江,True,15,2.672417021010176e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13480753539932938,4.113508570772242
11,11,安徽,True,13,7.11936709585359e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12512134979522302,4.1815337666924135
11,12,福建,True,15,6.548139808160158e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14004511744855788,4.085791483777053
11,13,江西,True,14,5.299880534437307e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12666815375284585,4.173663760622286
11,14,山东,True,37,1.223452450460627e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0004237739575992663,4.115875510010851
11,15,河南,True,13,8.085845326633034e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1290080396588458,4.148348297806665
11,16,湖北,True,13,4.549088661320866e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1297413398582848,4.144278793884784
11,17,湖南,True,13,2.587038316903545e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12841622640113223,4.158024431311211
11,18,广东,True,13,8.640917315005936e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13339607759983757,4.129684352627645
11,19,广西,True,13,1.899339263644606e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13675273266451554,4.117156617297009
11,20,海南,True,13,1.24894494746286e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1447823415562387,4.077093600122456
11,21,重庆,True,13,7.662722456558413e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1333818171280186,4.12862178713976
11,22,四川,True,14,1.4740937359647432e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12887216376270857,4.161704973396318
11,23,贵州,True,14,2.4147785993022808e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13030408483433803,4.156507005246599
11,24,云南,True,14,2.77221445799114e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1394735231535519,4.102178290149881
11,25,西藏,True,16,2.7023521198543676e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0006559777264578105,3.4896450464089948
11,26,陕西,True,22,9.977675796690733e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13380967725654175,4.1205088327016375
11,27,甘肃,True,14,2.197237503054339e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13139572444072964,4.151477314739106
11,28,青海,True,13,4.420764199153382e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.06808797774209505,2.800965563325245
11,29,宁夏,True,25,2.2966490931253247e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.162145121974624,3.974963222202811
11,30,新疆,True,16,2.659049425091098e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14566182069092956,3.425274179803762
12,0,北京,True,25,8.426677400308336e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14571545240662367,4.050289292105536
12,1,天津,True,22,9.786254917543147e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1627687184860117,3.8910052976322924
12,2,河北,True,13,1.5094296479389868e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13010980267046843,4.146629700181261
12,3,山西,True,13,3.560207106900748e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1313966331252119,4.140169284402249
12,4,内蒙古,True,24,5.1833510816834405e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1627106481316831,3.9720632825807205
12,5,辽宁,True,15,7.826868930749242e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14658439551380445,4.057821927523811
12,6,吉林,True,15,5.1990876492880034e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.07803928280044352,3.055086520413073
12,7,黑龙江,True,20,6.19060753770384e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1577124828395261,4.017384953438552
12,8,上海,True,26,4.800471131716222e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14558891760325715,4.050956817440475
12,9,江苏,True,16,1.0941292316601903e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13767747705917982,4.09086535865607
12,10,浙江,True,25,1.2135211724384476e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13483919161635022,4.113357188505885
12,11,安徽,True,13,7.354552744587295e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.1251503411262828,4.181375003781964
12,12,福建,True,15,6.336708935350543e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14007851115393194,4.085640557170289
12,13,江西,True,14,5.263331992466647e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12669637109553758,4.173511461772425
12,14,山东,True,34,8.380035843025269e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0004295165830320199,4.1157208952629665
12,15,河南,True,13,7.919092048780385e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12903905222361975,4.148189171533086
12,16,湖北,True,13,4.460896541047532e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12977232642889622,4.144121064577105
12,17,湖南,True,13,2.6387414919781804e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.128446847765584,4.157864107658202
12,18,广东,True,13,8.682271790405593e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13342796286337458,4.129526356079555
12,19,广西,True,13,1.8999781303818963e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13678387182295057,4.117005669746927
12,20,海南,True,13,1.2456650821945914e-08,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.144817064478424,4.076937826092416
12,21,重庆,True,13,7.701289828077051e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13341267436889717,4.128469223813485
12,22,四川,True,14,1.48467727001389e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.12890366720680066,4.161538548558536
12,23,贵州,True,14,2.4058057768172603e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13033571171781386,4.156341487171493
12,24,云南,True,14,2.7203435060130232e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13950612189536107,4.102024828860428
12,25,西藏,True,16,2.7027220461661727e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0006559537432751308,3.489424229222353
12,26,陕西,True,24,3.5564884370842265e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13384061844231887,4.120358658379229
12,27,甘肃,True,14,2.1842754271972353e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.13142715446855552,4.151314236986478
12,28,青海,True,13,4.348390536534907e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.0680943284490939,2.801195639350611
12,29,宁夏,True,25,2.669785725828433e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.16214692970706426,3.974992146082427
12,30,新疆,True,16,2.6592794633018e-09,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14568133614438478,3.4250630298444578
13,0,北京,True,26,5.7208460191304766e-11,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.14584034588956563,4.04967316325914
13,1,天津,True,22,3.3071323457534163e-10,HJB_CONVERGED,True,True,DIAGNOSTIC_ONLY,0.15940289606139463,3.8467637757938826
