turn,province_index,province,Ktarget_2018_MU,firm_K_total_MU,Ktarget_minus_totalK_MU,capital_position,firm_ra0_raw,firm_ra_used_clipped,adaptation_gate_open,recorded_c0_action,replayed_c0_action,c0_replay_exact,c0_capital_gap_direction,c1_symbolic_positive_gain_direction,dynamic_effect_claimed
4,15,河南,168320556.01470312,168318220.1932796,2335.8214235305786,BELOW_TARGET,0.3287827912521693,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,16,湖北,101805153.6623069,101802058.12823044,3095.5340764671564,BELOW_TARGET,0.5637418755853812,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,17,湖南,93791807.14892803,93786372.58701244,5434.5619155913591,BELOW_TARGET,0.5056645693720545,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,18,广东,191259406.86816654,191254145.45477864,5261.4133878946304,BELOW_TARGET,0.587452102410514,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,19,广西,67306708.83876626,67302288.79429048,4420.0444757789373,BELOW_TARGET,0.3976142683048735,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,20,海南,14673330.466888333,14668078.835915912,5251.6309724207968,BELOW_TARGET,0.7491381966502011,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,21,重庆,50663834.63130832,50659549.77351627,4284.8577920496464,BELOW_TARGET,0.7120404605970874,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,22,四川,94830047.41899477,94824795.16149905,5252.2574957162142,BELOW_TARGET,0.5635162071702225,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,23,贵州,39447014.665611394,39441814.20751828,5200.4580931141973,BELOW_TARGET,0.6044172428011766,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,24,云南,68611984.86091176,68606729.10046557,5255.760446190834,BELOW_TARGET,0.423270036378296,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,25,西藏,6325734.326183821,6320483.055000268,5251.2711835531518,BELOW_TARGET,0.7067027733105824,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,26,陕西,73897910.2910824,73892651.34475514,5258.9463272541761,BELOW_TARGET,0.4827764074536124,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,27,甘肃,25177704.67938732,25172454.86445602,5249.8149312995374,BELOW_TARGET,0.5404741485497713,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,28,青海,17578407.529567722,17573152.0883902,5255.441177520901,BELOW_TARGET,0.35984614794325237,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,29,宁夏,18640640.44456374,18635385.783649553,5254.6609141863883,BELOW_TARGET,0.42365514810964006,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
4,30,新疆,49250553.031937115,49245293.13908056,5259.8928565531969,BELOW_TARGET,0.4211497069123996,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,INCREASE_GOVINV_TOWARD_TARGET,False
5,0,北京,58719043.066994764,64569581.85153548,-5850538.7845407128,ABOVE_TARGET,0.37275601921692036,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,1,天津,64593598.72309723,71031869.69168265,-6438270.9685854241,ABOVE_TARGET,0.12144838238777428,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,2,河北,113705229.18254791,125054442.6383769,-11349213.455828995,ABOVE_TARGET,0.1766965245897775,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,3,山西,53478727.38884524,58804877.536852896,-5326150.1480076537,ABOVE_TARGET,0.18580979814487114,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,4,内蒙古,82165502.99427319,90361099.61920375,-8195596.6249305606,ABOVE_TARGET,0.11392574188535876,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,5,辽宁,90061052.78222083,99044057.63089494,-8983004.8486741185,ABOVE_TARGET,0.15939131906219825,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,6,吉林,66308917.7271201,72918538.24058264,-6609620.5134625435,ABOVE_TARGET,0.09502824435829232,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,7,黑龙江,58424879.89838116,64245778.49628806,-5820898.5979069024,ABOVE_TARGET,0.1303893230245711,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,8,上海,66125294.30800852,72716548.67114347,-6591254.3631349504,ABOVE_TARGET,0.35923322508441063,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,9,江苏,203535217.25929242,223868994.14624152,-20333776.886949092,ABOVE_TARGET,0.2978917521322161,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,10,浙江,124249656.20818298,136653745.74132124,-12404089.53313826,ABOVE_TARGET,0.3042361872439247,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,11,安徽,70182433.35888097,77178663.33569644,-6996229.976815477,ABOVE_TARGET,0.31677862570991105,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,12,福建,87795538.11850408,96553924.27769054,-8758386.1591864675,ABOVE_TARGET,0.2859630686841407,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,13,江西,51050047.92908307,56132876.41941663,-5082828.4903335571,ABOVE_TARGET,0.28900991441435114,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,14,山东,210016973.07581103,230998734.0897557,-20981761.013944685,ABOVE_TARGET,0.19886371035090683,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,15,河南,168320556.01470312,185132185.98131016,-16811629.966607034,ABOVE_TARGET,0.18430008965395644,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,16,湖北,101805153.6623069,111966800.66824968,-10161647.005942777,ABOVE_TARGET,0.2662105369019177,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,17,湖南,93791807.14892803,103149244.93084352,-9357437.7819154859,ABOVE_TARGET,0.24828696540655876,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,18,广东,191259406.86816654,210364596.6538618,-19105189.785695255,ABOVE_TARGET,0.34812049126301775,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,19,广西,67306708.83876626,74016562.91197892,-6709854.0732126534,ABOVE_TARGET,0.18091922959820694,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,20,海南,14673330.466888333,16118674.410417106,-1445343.9435287733,ABOVE_TARGET,0.21189367520166158,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,21,重庆,50663834.63130832,55709573.637686156,-5045739.0063778386,ABOVE_TARGET,0.2758238069949881,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,22,四川,94830047.41899477,104290812.73396257,-9460765.3149677962,ABOVE_TARGET,0.29400845638332795,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,23,贵州,39447014.665611394,43369710.34139568,-3922695.6757842898,ABOVE_TARGET,0.24979770646262472,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,24,云南,68611984.86091176,75451521.9855685,-6839537.1246567369,ABOVE_TARGET,0.18989024843290345,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,25,西藏,6325734.326183821,6936278.117857448,-610543.79167362675,ABOVE_TARGET,0.1489079637692337,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,26,陕西,73897910.2910824,81266294.0004911,-7368383.7094087005,ABOVE_TARGET,0.20379839827048313,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,27,甘肃,25177704.67938732,27673391.482080847,-2495686.8026935272,ABOVE_TARGET,0.20247643465255108,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,28,青海,17578407.529567722,19314391.934502978,-1735984.4049352556,ABOVE_TARGET,0.08592826567210916,0.08592826567210916,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,29,宁夏,18640640.44456374,20482844.95639785,-1842204.5118341111,ABOVE_TARGET,0.10852942437048865,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
5,30,新疆,49250553.031937115,54153070.499963105,-4902517.4680259898,ABOVE_TARGET,0.15884509857741558,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,0,北京,58719043.066994764,64564061.24172477,-5845018.1747300029,ABOVE_TARGET,0.39877445435405695,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,1,天津,64593598.72309723,71026350.75282127,-6432752.0297240391,ABOVE_TARGET,0.11967110303521654,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,2,河北,113705229.18254791,125048924.19945404,-11343695.016906127,ABOVE_TARGET,0.18129721563789947,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,3,山西,53478727.38884524,58799373.85932109,-5320646.470475845,ABOVE_TARGET,0.18515631796945484,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,4,内蒙古,82165502.99427319,90355567.64043091,-8190064.6461577266,ABOVE_TARGET,0.11223202216514748,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,5,辽宁,90061052.78222083,99040470.3140821,-8979417.5318612754,ABOVE_TARGET,0.16020708356981173,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,6,吉林,66308917.7271201,72913009.38347928,-6604091.6563591808,ABOVE_TARGET,0.09398418061462803,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,7,黑龙江,58424879.89838116,64240265.19600749,-5815385.2976263314,ABOVE_TARGET,0.12849278961122867,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,8,上海,66125294.30800852,72711026.53933567,-6585732.2313271463,ABOVE_TARGET,0.3831178834765675,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,9,江苏,203535217.25929242,223863416.788265,-20328199.528972566,ABOVE_TARGET,0.31429550504931564,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,10,浙江,124249656.20818298,136648212.15756917,-12398555.949386194,ABOVE_TARGET,0.3211359744979005,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,11,安徽,70182433.35888097,77173658.68909916,-6991225.3302181959,ABOVE_TARGET,0.3352725684455838,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,12,福建,87795538.11850408,96548399.99954252,-8752861.8810384423,ABOVE_TARGET,0.3001547053345892,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,13,江西,51050047.92908307,56127590.21128339,-5077542.2822003216,ABOVE_TARGET,0.29951950713656483,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,14,山东,210016973.07581103,230993163.5393471,-20976190.463536084,ABOVE_TARGET,0.20524805971557927,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,15,河南,168320556.01470312,185129576.10595375,-16809020.091250628,ABOVE_TARGET,0.18956656968776903,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,16,湖北,101805153.6623069,111961281.13090472,-10156127.468597814,ABOVE_TARGET,0.2784783579414669,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,17,湖南,93791807.14892803,103143736.16397749,-9351929.0150494576,ABOVE_TARGET,0.25875311201870327,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,18,广东,191259406.86816654,210359059.01959494,-19099652.151428401,ABOVE_TARGET,0.3663733600845568,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,19,广西,67306708.83876626,74011059.57120427,-6704350.732438013,ABOVE_TARGET,0.18095562552092542,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,20,海南,14673330.466888333,16113180.438042864,-1439849.9711545315,ABOVE_TARGET,0.21718715466237806,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,21,重庆,50663834.63130832,55704069.47344145,-5040234.8421331346,ABOVE_TARGET,0.2834014129921326,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,22,四川,94830047.41899477,104285696.6817242,-9455649.2627294362,ABOVE_TARGET,0.30982631764618157,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,23,贵州,39447014.665611394,43364219.18519073,-3917204.519579336,ABOVE_TARGET,0.2527506338608084,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,24,云南,68611984.86091176,75446015.18913622,-6834030.3282244653,ABOVE_TARGET,0.19110153068093455,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,25,西藏,6325734.326183821,6930724.210260504,-604989.88407668285,ABOVE_TARGET,0.15071723321735198,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,26,陕西,73897910.2910824,81260778.23146258,-7362867.9403801858,ABOVE_TARGET,0.20701086674116426,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,27,甘肃,25177704.67938732,27667901.15698133,-2490196.4775940105,ABOVE_TARGET,0.20626594088577652,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,28,青海,17578407.529567722,19308892.906579077,-1730485.377011355,ABOVE_TARGET,0.08714402242805626,0.08714402242805626,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,29,宁夏,18640640.44456374,20477344.933605935,-1836704.4890421964,ABOVE_TARGET,0.11008578125826385,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
6,30,新疆,49250553.031937115,54147952.970441625,-4897399.9385045096,ABOVE_TARGET,0.15712675598646006,0.09,True,HIGH_RA_INCREASE_1P1,HIGH_RA_INCREASE_1P1,True,CAPITAL_GAP_WORSENING_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,0,北京,58719043.066994764,70999499.9246419,-12280456.857647143,ABOVE_TARGET,0.355407111511601,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,1,天津,64593598.72309723,78108294.9420672,-13514696.218969978,ABOVE_TARGET,0.1076666012207671,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,2,河北,113705229.18254791,137532901.53779662,-23827672.355248705,ABOVE_TARGET,0.1597374595866258,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,3,山西,53478727.38884524,64657975.59614925,-11179248.207304008,ABOVE_TARGET,0.16902839793015115,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,4,内蒙古,82165502.99427319,99370580.61523,-17205077.620956808,ABOVE_TARGET,0.100802473160894,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,5,辽宁,90061052.78222083,108923760.00166878,-18862707.219447955,ABOVE_TARGET,0.14468801320033559,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,6,吉林,66308917.7271201,80183440.68193991,-13874522.954819813,ABOVE_TARGET,0.08363731428091502,0.08363731428091502,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,7,黑龙江,58424879.89838116,70643093.7788744,-12218213.880493239,ABOVE_TARGET,0.11633472510730838,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,8,上海,66125294.30800852,79961253.61907092,-13835959.311062396,ABOVE_TARGET,0.34132648617915506,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,9,江苏,203535217.25929242,246230441.43523255,-42695224.175940126,ABOVE_TARGET,0.278931596797661,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,10,浙江,124249656.20818298,150292561.46542674,-26042905.257243767,ABOVE_TARGET,0.2852565884327841,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,11,安徽,70182433.35888097,84869507.00600174,-14687073.647120774,ABOVE_TARGET,0.29804108252899636,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,12,福建,87795538.11850408,106182472.85271148,-18386934.734207407,ABOVE_TARGET,0.26665188753096725,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,13,江西,51050047.92908307,61718761.818395376,-10668713.889312305,ABOVE_TARGET,0.2716911719524225,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,14,山东,210016973.07581103,254072965.4352574,-44055992.359446377,ABOVE_TARGET,0.18112035113684466,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,15,河南,168320556.01470312,203622224.63837987,-35301668.623676747,ABOVE_TARGET,0.1670906365694529,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,16,湖北,101805153.6623069,123136557.86057068,-21331404.198263779,ABOVE_TARGET,0.24704057894416695,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,17,湖南,93791807.14892803,113436953.91409403,-19645146.765166,ABOVE_TARGET,0.22931289524849915,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,18,广东,191259406.86816654,231374620.04197338,-40115213.173806846,ABOVE_TARGET,0.32541559847340956,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,19,广西,67306708.83876626,81390818.2080349,-14084109.369268641,ABOVE_TARGET,0.1657913037042698,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
7,20,海南,14673330.466888333,17702890.785278454,-3029560.3183901217,ABOVE_TARGET,0.19319321170937245,0.09,False,NONE,NONE,True,CAPITAL_GAP_CLOSING_OR_NEUTRAL_DIRECTION,DECREASE_GOVINV_TOWARD_TARGET,False
