turn,province,iteration,d1_active,raw_candidate_count,hit_count,winner_changed_count,fallback_to_zero_count,switch_to_other_nonzero_count
2,北京,63,True,3200,0,0,0,0
2,北京,64,True,3200,0,0,0,0
2,北京,65,True,3200,1,1,1,0
2,北京,66,True,3200,0,0,0,0
2,北京,67,True,3200,0,0,0,0
2,北京,68,True,3200,0,0,0,0
2,北京,69,True,3200,0,0,0,0
2,北京,70,True,3200,0,0,0,0
2,北京,71,True,3200,0,0,0,0
2,北京,72,True,3200,0,0,0,0
2,北京,73,True,3200,0,0,0,0
2,北京,74,True,3200,0,0,0,0
2,北京,75,True,3200,0,0,0,0
2,北京,76,True,3200,0,0,0,0
2,北京,77,True,3200,0,0,0,0
2,北京,78,True,3200,0,0,0,0
2,北京,79,True,3200,0,0,0,0
2,北京,80,True,3200,0,0,0,0
2,北京,81,True,3200,0,0,0,0
2,北京,82,True,3200,0,0,0,0
2,北京,83,True,3200,0,0,0,0
2,北京,84,True,3200,0,0,0,0
2,北京,85,True,3200,0,0,0,0
2,北京,86,True,3200,0,0,0,0
2,北京,87,True,3200,0,0,0,0
2,北京,88,True,3200,0,0,0,0
2,北京,89,True,3200,0,0,0,0
2,北京,90,True,3200,0,0,0,0
2,北京,91,True,3200,0,0,0,0
2,北京,92,True,3200,0,0,0,0
2,北京,93,True,3200,0,0,0,0
2,北京,94,True,3200,0,0,0,0
2,北京,95,True,3200,0,0,0,0
2,北京,96,True,3200,0,0,0,0
2,北京,97,True,3200,0,0,0,0
2,北京,98,True,3200,0,0,0,0
2,北京,99,True,3200,0,0,0,0
2,北京,100,True,3200,0,0,0,0
2,天津,1,True,3200,0,0,0,0
2,天津,2,True,3200,0,0,0,0
2,天津,3,True,3200,0,0,0,0
2,天津,4,True,3200,0,0,0,0
2,天津,5,True,3200,0,0,0,0
2,天津,6,True,3200,0,0,0,0
2,天津,7,True,3200,0,0,0,0
2,天津,8,True,3200,0,0,0,0
2,天津,9,True,3200,0,0,0,0
2,天津,10,True,3200,0,0,0,0
2,天津,11,True,3200,0,0,0,0
2,天津,12,True,3200,0,0,0,0
2,天津,13,True,3200,0,0,0,0
2,天津,14,True,3200,0,0,0,0
2,天津,15,True,3200,0,0,0,0
2,天津,16,True,3200,0,0,0,0
2,天津,17,True,3200,1,0,0,0
2,天津,18,True,3200,0,0,0,0
2,天津,19,True,3200,4,1,0,1
2,天津,20,True,3200,0,0,0,0
2,天津,21,True,3200,0,0,0,0
2,天津,22,True,3200,0,0,0,0
2,天津,23,True,3200,0,0,0,0
2,天津,24,True,3200,0,0,0,0
2,天津,25,True,3200,1,0,0,0
2,天津,26,True,3200,0,0,0,0
2,天津,27,True,3200,0,0,0,0
2,天津,28,True,3200,0,0,0,0
2,天津,29,True,3200,0,0,0,0
2,天津,30,True,3200,0,0,0,0
2,天津,31,True,3200,0,0,0,0
2,天津,32,True,3200,2,0,0,0
2,天津,33,True,3200,0,0,0,0
2,天津,34,True,3200,0,0,0,0
2,天津,35,True,3200,0,0,0,0
2,天津,36,True,3200,0,0,0,0
2,天津,37,True,3200,0,0,0,0
2,天津,38,True,3200,0,0,0,0
2,天津,39,True,3200,0,0,0,0
2,天津,40,True,3200,2,0,0,0
2,天津,41,True,3200,0,0,0,0
2,天津,42,True,3200,0,0,0,0
2,天津,43,True,3200,6,1,1,0
2,天津,44,True,3200,0,0,0,0
2,天津,45,True,3200,1,1,0,1
2,天津,46,True,3200,0,0,0,0
2,天津,47,True,3200,0,0,0,0
2,天津,48,True,3200,2,0,0,0
2,天津,49,True,3200,0,0,0,0
2,天津,50,True,3200,0,0,0,0
2,天津,51,True,3200,0,0,0,0
2,天津,52,True,3200,0,0,0,0
2,天津,53,True,3200,0,0,0,0
2,天津,54,True,3200,0,0,0,0
2,天津,55,True,3200,0,0,0,0
2,天津,56,True,3200,0,0,0,0
2,天津,57,True,3200,1,0,0,0
2,天津,58,True,3200,0,0,0,0
2,天津,59,True,3200,0,0,0,0
2,天津,60,True,3200,0,0,0,0
2,天津,61,True,3200,0,0,0,0
2,天津,62,True,3200,0,0,0,0
2,天津,63,True,3200,4,0,0,0
2,天津,64,True,3200,0,0,0,0
2,天津,65,True,3200,3,0,0,0
2,天津,66,True,3200,2,0,0,0
2,天津,67,True,3200,2,0,0,0
2,天津,68,True,3200,1,1,0,1
2,天津,69,True,3200,4,0,0,0
2,天津,70,True,3200,0,0,0,0
2,天津,71,True,3200,1,1,1,0
2,天津,72,True,3200,0,0,0,0
2,天津,73,True,3200,0,0,0,0
2,天津,74,True,3200,1,1,1,0
2,天津,75,True,3200,4,1,1,0
2,天津,76,True,3200,0,0,0,0
2,天津,77,True,3200,1,0,0,0
2,天津,78,True,3200,6,1,1,0
2,天津,79,True,3200,0,0,0,0
2,天津,80,True,3200,0,0,0,0
2,天津,81,True,3200,0,0,0,0
2,天津,82,True,3200,6,2,1,1
2,天津,83,True,3200,5,1,0,1
2,天津,84,True,3200,0,0,0,0
2,天津,85,True,3200,0,0,0,0
2,天津,86,True,3200,2,0,0,0
2,天津,87,True,3200,2,0,0,0
2,天津,88,True,3200,6,0,0,0
2,天津,89,True,3200,2,0,0,0
2,天津,90,True,3200,3,1,1,0
2,天津,91,True,3200,1,1,0,1
2,天津,92,True,3200,0,0,0,0
2,天津,93,True,3200,0,0,0,0
2,天津,94,True,3200,0,0,0,0
2,天津,95,True,3200,0,0,0,0
2,天津,96,True,3200,2,0,0,0
2,天津,97,True,3200,2,0,0,0
2,天津,98,True,3200,2,0,0,0
2,天津,99,True,3200,2,1,1,0
2,天津,100,True,3200,0,0,0,0
2,河北,1,True,3200,0,0,0,0
2,河北,2,True,3200,0,0,0,0
2,河北,3,True,3200,0,0,0,0
2,河北,4,True,3200,0,0,0,0
2,河北,5,True,3200,0,0,0,0
2,河北,6,True,3200,0,0,0,0
2,河北,7,True,3200,0,0,0,0
2,河北,8,True,3200,0,0,0,0
2,河北,9,True,3200,4,0,0,0
2,河北,10,True,3200,7,2,2,0
2,河北,11,True,3200,0,0,0,0
2,河北,12,True,3200,2,0,0,0
2,河北,13,True,3200,1,1,1,0
2,河北,14,True,3200,0,0,0,0
2,河北,15,True,3200,1,0,0,0
2,河北,16,True,3200,2,0,0,0
2,河北,17,True,3200,0,0,0,0
2,河北,18,True,3200,5,2,0,2
2,河北,19,True,3200,4,0,0,0
2,河北,20,True,3200,2,1,1,0
2,河北,21,True,3200,6,2,2,0
2,河北,22,True,3200,4,1,1,0
2,河北,23,True,3200,4,0,0,0
2,河北,24,True,3200,8,4,0,4
2,河北,25,True,3200,4,0,0,0
2,河北,26,True,3200,0,0,0,0
2,河北,27,True,3200,0,0,0,0
2,河北,28,True,3200,3,2,2,0
2,河北,29,True,3200,2,0,0,0
2,河北,30,True,3200,2,1,0,1
2,河北,31,True,3200,2,0,0,0
2,河北,32,True,3200,0,0,0,0
2,河北,33,True,3200,0,0,0,0
2,河北,34,True,3200,2,0,0,0
2,河北,35,True,3200,0,0,0,0
2,河北,36,True,3200,4,0,0,0
2,河北,37,True,3200,0,0,0,0
2,河北,38,True,3200,0,0,0,0
2,河北,39,True,3200,0,0,0,0
2,河北,40,True,3200,2,1,1,0
2,河北,41,True,3200,0,0,0,0
2,河北,42,True,3200,1,0,0,0
2,河北,43,True,3200,0,0,0,0
2,河北,44,True,3200,2,1,1,0
2,河北,45,True,3200,0,0,0,0
2,河北,46,True,3200,0,0,0,0
2,河北,47,True,3200,0,0,0,0
2,河北,48,True,3200,0,0,0,0
2,河北,49,True,3200,0,0,0,0
2,河北,50,True,3200,0,0,0,0
2,河北,51,True,3200,0,0,0,0
2,河北,52,True,3200,2,1,0,1
2,河北,53,True,3200,0,0,0,0
2,河北,54,True,3200,0,0,0,0
2,河北,55,True,3200,1,0,0,0
2,河北,56,True,3200,4,1,1,0
2,河北,57,True,3200,0,0,0,0
2,河北,58,True,3200,0,0,0,0
2,河北,59,True,3200,0,0,0,0
2,河北,60,True,3200,4,2,2,0
2,河北,61,True,3200,0,0,0,0
2,河北,62,True,3200,2,0,0,0
2,河北,63,True,3200,0,0,0,0
2,河北,64,True,3200,0,0,0,0
2,河北,65,True,3200,4,1,1,0
2,河北,66,True,3200,0,0,0,0
2,河北,67,True,3200,8,2,2,0
2,河北,68,True,3200,2,0,0,0
2,河北,69,True,3200,0,0,0,0
2,河北,70,True,3200,0,0,0,0
2,河北,71,True,3200,0,0,0,0
2,河北,72,True,3200,4,0,0,0
2,河北,73,True,3200,4,0,0,0
2,河北,74,True,3200,8,3,3,0
2,河北,75,True,3200,2,0,0,0
2,河北,76,True,3200,0,0,0,0
2,河北,77,True,3200,3,0,0,0
2,河北,78,True,3200,0,0,0,0
2,河北,79,True,3200,0,0,0,0
2,河北,80,True,3200,0,0,0,0
2,河北,81,True,3200,0,0,0,0
2,河北,82,True,3200,2,0,0,0
2,河北,83,True,3200,0,0,0,0
2,河北,84,True,3200,2,0,0,0
2,河北,85,True,3200,2,1,0,1
2,河北,86,True,3200,2,1,0,1
2,河北,87,True,3200,0,0,0,0
2,河北,88,True,3200,0,0,0,0
2,河北,89,True,3200,0,0,0,0
2,河北,90,True,3200,0,0,0,0
2,河北,91,True,3200,0,0,0,0
2,河北,92,True,3200,10,2,2,0
2,河北,93,True,3200,0,0,0,0
2,河北,94,True,3200,4,1,1,0
2,河北,95,True,3200,2,0,0,0
2,河北,96,True,3200,0,0,0,0
2,河北,97,True,3200,0,0,0,0
2,河北,98,True,3200,0,0,0,0
2,河北,99,True,3200,0,0,0,0
2,河北,100,True,3200,2,0,0,0
2,山西,1,True,3200,0,0,0,0
2,山西,2,True,3200,0,0,0,0
2,山西,3,True,3200,0,0,0,0
2,山西,4,True,3200,0,0,0,0
2,山西,5,True,3200,0,0,0,0
2,山西,6,True,3200,0,0,0,0
2,山西,7,True,3200,0,0,0,0
2,山西,8,True,3200,0,0,0,0
2,山西,9,True,3200,0,0,0,0
2,山西,10,True,3200,0,0,0,0
2,山西,11,True,3200,0,0,0,0
2,山西,12,True,3200,0,0,0,0
2,山西,13,True,3200,0,0,0,0
2,山西,14,True,3200,2,1,1,0
2,山西,15,True,3200,1,1,0,1
2,山西,16,True,3200,0,0,0,0
2,山西,17,True,3200,0,0,0,0
2,山西,18,True,3200,0,0,0,0
2,山西,19,True,3200,0,0,0,0
2,山西,20,True,3200,0,0,0,0
2,山西,21,True,3200,4,1,0,1
2,山西,22,True,3200,2,0,0,0
2,山西,23,True,3200,0,0,0,0
2,山西,24,True,3200,0,0,0,0
2,山西,25,True,3200,0,0,0,0
2,山西,26,True,3200,0,0,0,0
2,山西,27,True,3200,0,0,0,0
2,山西,28,True,3200,0,0,0,0
2,山西,29,True,3200,2,0,0,0
2,山西,30,True,3200,8,4,1,3
2,山西,31,True,3200,0,0,0,0
2,山西,32,True,3200,0,0,0,0
2,山西,33,True,3200,0,0,0,0
2,山西,34,True,3200,0,0,0,0
2,山西,35,True,3200,0,0,0,0
2,山西,36,True,3200,0,0,0,0
2,山西,37,True,3200,0,0,0,0
2,山西,38,True,3200,0,0,0,0
2,山西,39,True,3200,0,0,0,0
2,山西,40,True,3200,2,1,0,1
2,山西,41,True,3200,0,0,0,0
2,山西,42,True,3200,4,1,1,0
2,山西,43,True,3200,2,1,1,0
2,山西,44,True,3200,4,0,0,0
2,山西,45,True,3200,0,0,0,0
2,山西,46,True,3200,3,1,1,0
2,山西,47,True,3200,0,0,0,0
2,山西,48,True,3200,2,0,0,0
2,山西,49,True,3200,1,1,1,0
2,山西,50,True,3200,11,4,4,0
2,山西,51,True,3200,2,1,0,1
2,山西,52,True,3200,0,0,0,0
2,山西,53,True,3200,1,1,1,0
2,山西,54,True,3200,0,0,0,0
2,山西,55,True,3200,2,1,0,1
2,山西,56,True,3200,0,0,0,0
2,山西,57,True,3200,0,0,0,0
2,山西,58,True,3200,0,0,0,0
2,山西,59,True,3200,0,0,0,0
2,山西,60,True,3200,0,0,0,0
2,山西,61,True,3200,2,0,0,0
2,山西,62,True,3200,0,0,0,0
2,山西,63,True,3200,0,0,0,0
2,山西,64,True,3200,4,2,2,0
2,山西,65,True,3200,1,0,0,0
2,山西,66,True,3200,4,2,1,1
2,山西,67,True,3200,0,0,0,0
2,山西,68,True,3200,0,0,0,0
2,山西,69,True,3200,0,0,0,0
2,山西,70,True,3200,0,0,0,0
2,山西,71,True,3200,0,0,0,0
2,山西,72,True,3200,8,3,0,3
2,山西,73,True,3200,2,1,0,1
2,山西,74,True,3200,18,4,3,1
2,山西,75,True,3200,8,0,0,0
2,山西,76,True,3200,1,0,0,0
2,山西,77,True,3200,6,0,0,0
2,山西,78,True,3200,6,1,1,0
2,山西,79,True,3200,3,2,1,1
2,山西,80,True,3200,7,1,1,0
2,山西,81,True,3200,4,1,1,0
2,山西,82,True,3200,8,3,0,3
2,山西,83,True,3200,2,1,0,1
2,山西,84,True,3200,2,0,0,0
2,山西,85,True,3200,0,0,0,0
2,山西,86,True,3200,0,0,0,0
2,山西,87,True,3200,0,0,0,0
2,山西,88,True,3200,0,0,0,0
2,山西,89,True,3200,0,0,0,0
2,山西,90,True,3200,0,0,0,0
2,山西,91,True,3200,0,0,0,0
2,山西,92,True,3200,1,0,0,0
2,山西,93,True,3200,1,0,0,0
2,山西,94,True,3200,2,0,0,0
2,山西,95,True,3200,0,0,0,0
2,山西,96,True,3200,0,0,0,0
2,山西,97,True,3200,0,0,0,0
2,山西,98,True,3200,8,2,2,0
2,山西,99,True,3200,0,0,0,0
2,山西,100,True,3200,0,0,0,0
2,内蒙古,1,True,3200,0,0,0,0
2,内蒙古,2,True,3200,0,0,0,0
2,内蒙古,3,True,3200,0,0,0,0
2,内蒙古,4,True,3200,0,0,0,0
2,内蒙古,5,True,3200,0,0,0,0
2,内蒙古,6,True,3200,2,1,1,0
2,内蒙古,7,True,3200,0,0,0,0
2,内蒙古,8,True,3200,4,1,1,0
2,内蒙古,9,True,3200,3,0,0,0
2,内蒙古,10,True,3200,0,0,0,0
2,内蒙古,11,True,3200,0,0,0,0
2,内蒙古,12,True,3200,0,0,0,0
2,内蒙古,13,True,3200,7,1,1,0
2,内蒙古,14,True,3200,2,0,0,0
2,内蒙古,15,True,3200,3,0,0,0
2,内蒙古,16,True,3200,7,3,1,2
2,内蒙古,17,True,3200,0,0,0,0
2,内蒙古,18,True,3200,8,1,1,0
2,内蒙古,19,True,3200,2,0,0,0
2,内蒙古,20,True,3200,0,0,0,0
2,内蒙古,21,True,3200,0,0,0,0
2,内蒙古,22,True,3200,0,0,0,0
2,内蒙古,23,True,3200,0,0,0,0
2,内蒙古,24,True,3200,0,0,0,0
2,内蒙古,25,True,3200,2,1,0,1
2,内蒙古,26,True,3200,8,4,4,0
2,内蒙古,27,True,3200,0,0,0,0
2,内蒙古,28,True,3200,0,0,0,0
2,内蒙古,29,True,3200,0,0,0,0
2,内蒙古,30,True,3200,0,0,0,0
2,内蒙古,31,True,3200,0,0,0,0
2,内蒙古,32,True,3200,0,0,0,0
2,内蒙古,33,True,3200,0,0,0,0
2,内蒙古,34,True,3200,0,0,0,0
2,内蒙古,35,True,3200,4,1,1,0
2,内蒙古,36,True,3200,0,0,0,0
2,内蒙古,37,True,3200,0,0,0,0
2,内蒙古,38,True,3200,0,0,0,0
2,内蒙古,39,True,3200,2,1,0,1
2,内蒙古,40,True,3200,0,0,0,0
2,内蒙古,41,True,3200,0,0,0,0
2,内蒙古,42,True,3200,1,0,0,0
2,内蒙古,43,True,3200,11,3,3,0
2,内蒙古,44,True,3200,3,1,1,0
2,内蒙古,45,True,3200,0,0,0,0
2,内蒙古,46,True,3200,0,0,0,0
2,内蒙古,47,True,3200,2,1,0,1
2,内蒙古,48,True,3200,0,0,0,0
2,内蒙古,49,True,3200,0,0,0,0
2,内蒙古,50,True,3200,0,0,0,0
2,内蒙古,51,True,3200,0,0,0,0
2,内蒙古,52,True,3200,0,0,0,0
2,内蒙古,53,True,3200,0,0,0,0
2,内蒙古,54,True,3200,0,0,0,0
2,内蒙古,55,True,3200,0,0,0,0
2,内蒙古,56,True,3200,0,0,0,0
2,内蒙古,57,True,3200,2,0,0,0
2,内蒙古,58,True,3200,0,0,0,0
2,内蒙古,59,True,3200,0,0,0,0
2,内蒙古,60,True,3200,1,1,1,0
2,内蒙古,61,True,3200,0,0,0,0
2,内蒙古,62,True,3200,0,0,0,0
2,内蒙古,63,True,3200,0,0,0,0
2,内蒙古,64,True,3200,0,0,0,0
2,内蒙古,65,True,3200,0,0,0,0
2,内蒙古,66,True,3200,0,0,0,0
2,内蒙古,67,True,3200,0,0,0,0
2,内蒙古,68,True,3200,1,0,0,0
2,内蒙古,69,True,3200,0,0,0,0
2,内蒙古,70,True,3200,2,0,0,0
2,内蒙古,71,True,3200,2,1,0,1
2,内蒙古,72,True,3200,0,0,0,0
2,内蒙古,73,True,3200,2,0,0,0
2,内蒙古,74,True,3200,0,0,0,0
2,内蒙古,75,True,3200,0,0,0,0
2,内蒙古,76,True,3200,0,0,0,0
2,内蒙古,77,True,3200,0,0,0,0
2,内蒙古,78,True,3200,0,0,0,0
2,内蒙古,79,True,3200,0,0,0,0
2,内蒙古,80,True,3200,0,0,0,0
2,内蒙古,81,True,3200,0,0,0,0
2,内蒙古,82,True,3200,0,0,0,0
2,内蒙古,83,True,3200,2,1,1,0
2,内蒙古,84,True,3200,2,1,1,0
2,内蒙古,85,True,3200,9,3,3,0
2,内蒙古,86,True,3200,0,0,0,0
2,内蒙古,87,True,3200,0,0,0,0
2,内蒙古,88,True,3200,0,0,0,0
2,内蒙古,89,True,3200,0,0,0,0
2,内蒙古,90,True,3200,0,0,0,0
2,内蒙古,91,True,3200,0,0,0,0
2,内蒙古,92,True,3200,0,0,0,0
2,内蒙古,93,True,3200,0,0,0,0
2,内蒙古,94,True,3200,0,0,0,0
2,内蒙古,95,True,3200,0,0,0,0
2,内蒙古,96,True,3200,0,0,0,0
2,内蒙古,97,True,3200,0,0,0,0
2,内蒙古,98,True,3200,0,0,0,0
2,内蒙古,99,True,3200,0,0,0,0
2,内蒙古,100,True,3200,2,1,0,1
2,辽宁,1,True,3200,0,0,0,0
2,辽宁,2,True,3200,0,0,0,0
2,辽宁,3,True,3200,0,0,0,0
2,辽宁,4,True,3200,0,0,0,0
2,辽宁,5,True,3200,0,0,0,0
2,辽宁,6,True,3200,0,0,0,0
2,辽宁,7,True,3200,0,0,0,0
2,辽宁,8,True,3200,0,0,0,0
2,辽宁,9,True,3200,2,0,0,0
2,辽宁,10,True,3200,12,2,2,0
2,辽宁,11,True,3200,4,1,0,1
2,辽宁,12,True,3200,0,0,0,0
2,辽宁,13,True,3200,0,0,0,0
2,辽宁,14,True,3200,0,0,0,0
2,辽宁,15,True,3200,0,0,0,0
2,辽宁,16,True,3200,0,0,0,0
2,辽宁,17,True,3200,0,0,0,0
2,辽宁,18,True,3200,0,0,0,0
2,辽宁,19,True,3200,0,0,0,0
2,辽宁,20,True,3200,0,0,0,0
2,辽宁,21,True,3200,0,0,0,0
2,辽宁,22,True,3200,0,0,0,0
2,辽宁,23,True,3200,0,0,0,0
2,辽宁,24,True,3200,0,0,0,0
2,辽宁,25,True,3200,0,0,0,0
2,辽宁,26,True,3200,5,2,2,0
2,辽宁,27,True,3200,0,0,0,0
2,辽宁,28,True,3200,2,0,0,0
2,辽宁,29,True,3200,0,0,0,0
2,辽宁,30,True,3200,0,0,0,0
2,辽宁,31,True,3200,0,0,0,0
2,辽宁,32,True,3200,2,0,0,0
2,辽宁,33,True,3200,0,0,0,0
2,辽宁,34,True,3200,0,0,0,0
2,辽宁,35,True,3200,0,0,0,0
2,辽宁,36,True,3200,2,0,0,0
2,辽宁,37,True,3200,0,0,0,0
2,辽宁,38,True,3200,0,0,0,0
2,辽宁,39,True,3200,0,0,0,0
2,辽宁,40,True,3200,2,1,1,0
2,辽宁,41,True,3200,0,0,0,0
2,辽宁,42,True,3200,0,0,0,0
2,辽宁,43,True,3200,0,0,0,0
2,辽宁,44,True,3200,0,0,0,0
2,辽宁,45,True,3200,0,0,0,0
2,辽宁,46,True,3200,0,0,0,0
2,辽宁,47,True,3200,0,0,0,0
2,辽宁,48,True,3200,0,0,0,0
2,辽宁,49,True,3200,0,0,0,0
2,辽宁,50,True,3200,0,0,0,0
2,辽宁,51,True,3200,2,1,1,0
2,辽宁,52,True,3200,0,0,0,0
2,辽宁,53,True,3200,0,0,0,0
2,辽宁,54,True,3200,0,0,0,0
2,辽宁,55,True,3200,0,0,0,0
2,辽宁,56,True,3200,0,0,0,0
2,辽宁,57,True,3200,0,0,0,0
2,辽宁,58,True,3200,0,0,0,0
2,辽宁,59,True,3200,0,0,0,0
2,辽宁,60,True,3200,0,0,0,0
2,辽宁,61,True,3200,0,0,0,0
2,辽宁,62,True,3200,0,0,0,0
2,辽宁,63,True,3200,0,0,0,0
2,辽宁,64,True,3200,0,0,0,0
2,辽宁,65,True,3200,0,0,0,0
2,辽宁,66,True,3200,0,0,0,0
2,辽宁,67,True,3200,0,0,0,0
2,辽宁,68,True,3200,0,0,0,0
2,辽宁,69,True,3200,0,0,0,0
2,辽宁,70,True,3200,0,0,0,0
2,辽宁,71,True,3200,0,0,0,0
2,辽宁,72,True,3200,0,0,0,0
2,辽宁,73,True,3200,0,0,0,0
2,辽宁,74,True,3200,0,0,0,0
2,辽宁,75,True,3200,0,0,0,0
2,辽宁,76,True,3200,0,0,0,0
2,辽宁,77,True,3200,0,0,0,0
2,辽宁,78,True,3200,0,0,0,0
2,辽宁,79,True,3200,0,0,0,0
2,辽宁,80,True,3200,0,0,0,0
2,辽宁,81,True,3200,0,0,0,0
2,辽宁,82,True,3200,0,0,0,0
2,辽宁,83,True,3200,0,0,0,0
2,辽宁,84,True,3200,0,0,0,0
2,辽宁,85,True,3200,0,0,0,0
2,辽宁,86,True,3200,0,0,0,0
2,辽宁,87,True,3200,0,0,0,0
2,辽宁,88,True,3200,0,0,0,0
2,辽宁,89,True,3200,2,0,0,0
2,辽宁,90,True,3200,0,0,0,0
2,辽宁,91,True,3200,1,0,0,0
2,辽宁,92,True,3200,0,0,0,0
2,辽宁,93,True,3200,0,0,0,0
2,辽宁,94,True,3200,0,0,0,0
2,辽宁,95,True,3200,0,0,0,0
2,辽宁,96,True,3200,0,0,0,0
2,辽宁,97,True,3200,0,0,0,0
2,辽宁,98,True,3200,0,0,0,0
2,辽宁,99,True,3200,0,0,0,0
2,辽宁,100,True,3200,0,0,0,0
2,吉林,1,True,3200,0,0,0,0
2,吉林,2,True,3200,0,0,0,0
2,吉林,3,True,3200,0,0,0,0
2,吉林,4,True,3200,0,0,0,0
2,吉林,5,True,3200,0,0,0,0
2,吉林,6,True,3200,0,0,0,0
2,吉林,7,True,3200,0,0,0,0
2,吉林,8,True,3200,0,0,0,0
2,吉林,9,True,3200,0,0,0,0
2,吉林,10,True,3200,0,0,0,0
2,吉林,11,True,3200,0,0,0,0
2,吉林,12,True,3200,0,0,0,0
2,吉林,13,True,3200,0,0,0,0
2,吉林,14,True,3200,3,1,1,0
2,吉林,15,True,3200,0,0,0,0
2,吉林,16,True,3200,0,0,0,0
2,吉林,17,True,3200,0,0,0,0
2,吉林,18,True,3200,2,0,0,0
2,吉林,19,True,3200,0,0,0,0
2,吉林,20,True,3200,0,0,0,0
2,吉林,21,True,3200,0,0,0,0
2,吉林,22,True,3200,0,0,0,0
2,吉林,23,True,3200,4,1,1,0
2,吉林,24,True,3200,0,0,0,0
2,吉林,25,True,3200,0,0,0,0
2,吉林,26,True,3200,0,0,0,0
2,吉林,27,True,3200,0,0,0,0
2,吉林,28,True,3200,2,0,0,0
2,吉林,29,True,3200,0,0,0,0
2,吉林,30,True,3200,2,1,0,1
2,吉林,31,True,3200,0,0,0,0
2,吉林,32,True,3200,0,0,0,0
2,吉林,33,True,3200,0,0,0,0
2,吉林,34,True,3200,0,0,0,0
2,吉林,35,True,3200,0,0,0,0
2,吉林,36,True,3200,0,0,0,0
2,吉林,37,True,3200,0,0,0,0
2,吉林,38,True,3200,0,0,0,0
2,吉林,39,True,3200,0,0,0,0
2,吉林,40,True,3200,0,0,0,0
2,吉林,41,True,3200,0,0,0,0
2,吉林,42,True,3200,0,0,0,0
2,吉林,43,True,3200,0,0,0,0
2,吉林,44,True,3200,0,0,0,0
2,吉林,45,True,3200,0,0,0,0
2,吉林,46,True,3200,0,0,0,0
2,吉林,47,True,3200,0,0,0,0
2,吉林,48,True,3200,0,0,0,0
2,吉林,49,True,3200,0,0,0,0
2,吉林,50,True,3200,0,0,0,0
2,吉林,51,True,3200,0,0,0,0
2,吉林,52,True,3200,0,0,0,0
2,吉林,53,True,3200,0,0,0,0
2,吉林,54,True,3200,0,0,0,0
2,吉林,55,True,3200,0,0,0,0
2,吉林,56,True,3200,0,0,0,0
2,吉林,57,True,3200,0,0,0,0
2,吉林,58,True,3200,0,0,0,0
2,吉林,59,True,3200,0,0,0,0
2,吉林,60,True,3200,0,0,0,0
2,吉林,61,True,3200,0,0,0,0
2,吉林,62,True,3200,0,0,0,0
2,吉林,63,True,3200,0,0,0,0
2,吉林,64,True,3200,0,0,0,0
2,吉林,65,True,3200,0,0,0,0
2,吉林,66,True,3200,0,0,0,0
2,吉林,67,True,3200,0,0,0,0
2,吉林,68,True,3200,0,0,0,0
2,吉林,69,True,3200,0,0,0,0
2,吉林,70,True,3200,0,0,0,0
2,吉林,71,True,3200,0,0,0,0
2,吉林,72,True,3200,0,0,0,0
2,吉林,73,True,3200,0,0,0,0
2,吉林,74,True,3200,0,0,0,0
2,吉林,75,True,3200,0,0,0,0
2,吉林,76,True,3200,0,0,0,0
2,吉林,77,True,3200,0,0,0,0
2,吉林,78,True,3200,0,0,0,0
2,吉林,79,True,3200,0,0,0,0
2,吉林,80,True,3200,0,0,0,0
2,吉林,81,True,3200,0,0,0,0
2,吉林,82,True,3200,0,0,0,0
2,吉林,83,True,3200,0,0,0,0
2,吉林,84,True,3200,0,0,0,0
2,吉林,85,True,3200,0,0,0,0
2,吉林,86,True,3200,0,0,0,0
2,吉林,87,True,3200,0,0,0,0
2,吉林,88,True,3200,0,0,0,0
2,吉林,89,True,3200,0,0,0,0
2,吉林,90,True,3200,0,0,0,0
2,吉林,91,True,3200,0,0,0,0
2,吉林,92,True,3200,0,0,0,0
2,吉林,93,True,3200,0,0,0,0
2,吉林,94,True,3200,0,0,0,0
2,吉林,95,True,3200,0,0,0,0
2,吉林,96,True,3200,0,0,0,0
2,吉林,97,True,3200,0,0,0,0
2,吉林,98,True,3200,0,0,0,0
2,吉林,99,True,3200,0,0,0,0
2,吉林,100,True,3200,0,0,0,0
2,黑龙江,1,True,3200,0,0,0,0
2,黑龙江,2,True,3200,0,0,0,0
2,黑龙江,3,True,3200,0,0,0,0
2,黑龙江,4,True,3200,0,0,0,0
2,黑龙江,5,True,3200,0,0,0,0
2,黑龙江,6,True,3200,0,0,0,0
2,黑龙江,7,True,3200,0,0,0,0
2,黑龙江,8,True,3200,0,0,0,0
2,黑龙江,9,True,3200,0,0,0,0
2,黑龙江,10,True,3200,0,0,0,0
2,黑龙江,11,True,3200,0,0,0,0
2,黑龙江,12,True,3200,0,0,0,0
2,黑龙江,13,True,3200,0,0,0,0
2,黑龙江,14,True,3200,0,0,0,0
2,黑龙江,15,True,3200,0,0,0,0
2,黑龙江,16,True,3200,6,0,0,0
2,黑龙江,17,True,3200,22,4,4,0
2,黑龙江,18,True,3200,0,0,0,0
2,黑龙江,19,True,3200,0,0,0,0
2,黑龙江,20,True,3200,0,0,0,0
2,黑龙江,21,True,3200,0,0,0,0
2,黑龙江,22,True,3200,0,0,0,0
2,黑龙江,23,True,3200,0,0,0,0
2,黑龙江,24,True,3200,0,0,0,0
2,黑龙江,25,True,3200,4,2,0,2
