turn,province_index,province,return_level_name,return_level,observed_K_over_Y,observed_Y_over_K,mt_saved_identity,alpha,K_over_Y_for_pure_MPK_equal_return,K_over_Y_for_rk_minus_delta_equal_return,K_over_Y_for_full_ra0_equal_return,geometry_status
4,28,青海,ramin,0.02,1.9747429144137816,0.506395031323284,1.029310840914235,0.7380939146868483,37.98640339999997,16.882845955555545,16.882845955555545,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
4,28,青海,ramax,0.09,1.9747429144137816,0.506395031323284,1.029310840914235,0.7380939146868483,8.441422977777773,6.606331026086952,6.606331026086952,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
4,29,宁夏,ramin,0.02,1.7148433558090752,0.5831436420198234,1.0420580713786618,0.7380939146868483,38.45683606174518,17.091927138553416,17.091927138553416,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
4,29,宁夏,ramax,0.09,1.7148433558090752,0.5831436420198234,1.0420580713786618,0.7380939146868483,8.545963569276708,6.6881454020426405,6.6881454020426405,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
4,30,新疆,ramin,0.02,1.7235716152926528,0.5801905712111681,1.0415521536237795,0.7380939146868483,38.438165320934644,17.08362903152651,17.08362903152651,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
4,30,新疆,ramax,0.09,1.7235716152926528,0.5801905712111681,1.0415521536237795,0.7380939146868483,8.541814515763255,6.684898316684287,6.684898316684287,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,0,北京,ramin,0.02,1.771589995082072,0.5644646914782747,0.9148824847644803,0.7380939146868483,33.7634597329123,15.00598210351658,16.091274024108575,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,0,北京,ramax,0.09,1.771589995082072,0.5644646914782747,0.9148824847644803,0.7380939146868483,7.50299105175829,5.871906040506488,6.29658548769466,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,1,天津,ramin,0.02,4.828120074828934,0.20711995238341935,0.7060856666546586,0.7380939146868483,26.057876690270497,11.581278529009111,16.146517418098135,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,1,天津,ramax,0.09,4.828120074828934,0.20711995238341935,0.7060856666546586,0.7380939146868483,5.790639264504556,4.531804641786174,6.318202467951444,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,2,河北,ramin,0.02,3.4950987174854378,0.2861149514882526,0.8855223595648172,0.7380939146868483,32.67993324569653,14.524414775865127,16.09904211645151,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,2,河北,ramax,0.09,3.4950987174854378,0.2861149514882526,0.8855223595648172,0.7380939146868483,7.2622073879325635,5.683466651425485,6.299625176002764,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,3,山西,ramin,0.02,3.3472935543541005,0.2987488201323776,0.832237798653825,0.7380939146868483,30.713482737938335,13.650436772417038,16.113140128186622,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,3,山西,ramax,0.09,3.3472935543541005,0.2987488201323776,0.832237798653825,0.7380939146868483,6.825218386208519,5.341475258771885,6.305141789290418,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,4,内蒙古,ramin,0.02,5.084645618642754,0.19667054009300464,0.7631484502121169,0.7380939146868483,28.163761355213133,12.517227268983616,16.131419765448335,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,4,内蒙古,ramax,0.09,5.084645618642754,0.19667054009300464,0.7631484502121169,0.7380939146868483,6.258613634491808,4.898045453080545,6.31229469082761,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,5,辽宁,ramin,0.02,3.826163373965941,0.26135841631965334,0.8383973936540766,0.7380939146868483,30.940800717269394,13.751466985453066,16.11151042455179,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,5,辽宁,ramax,0.09,3.826163373965941,0.26135841631965334,0.8383973936540766,0.7380939146868483,6.875733492726533,5.381008820394678,6.304504079172439,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,6,吉林,ramin,0.02,5.884853938526222,0.16992775189428674,0.7582896026823606,0.7380939146868483,27.984447065507915,12.43753202911463,16.132705317741955,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,6,吉林,ramax,0.09,5.884853938526222,0.16992775189428674,0.7582896026823606,0.7380939146868483,6.218766014557315,4.8668603592187685,6.312797733029461,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,7,黑龙江,ramin,0.02,4.5423382733125015,0.22015093104696268,0.8041348371555441,0.7380939146868483,29.67635149461034,13.189489553160152,16.12057560056775,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,7,黑龙江,ramax,0.09,4.5423382733125015,0.22015093104696268,0.8041348371555441,0.7380939146868483,6.594744776580076,5.161104607758321,6.308051321961295,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,8,上海,ramin,0.02,1.8340087528171136,0.5452536682084851,0.9114744947151672,0.7380939146868483,33.637688897076735,14.950083954256327,16.09217570900354,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,8,上海,ramax,0.09,1.8340087528171136,0.5452536682084851,0.9114744947151672,0.7380939146868483,7.475041977128163,5.850032851665519,6.296938320914429,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,9,江苏,ramin,0.02,2.1810528060119605,0.45849417182543734,0.9436694573411863,0.7380939146868483,34.82583419696849,15.478148531986,16.08365757629956,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,9,江苏,ramax,0.09,2.1810528060119605,0.45849417182543734,0.9436694573411863,0.7380939146868483,7.739074265993,6.0566668168640865,6.293605138552002,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,10,浙江,ramin,0.02,2.1395560619477494,0.4673866779118879,0.9305043820108355,0.7380939146868483,34.3399810975822,15.262213821147649,16.08714078763372,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,10,浙江,ramax,0.09,2.1395560619477494,0.4673866779118879,0.9305043820108355,0.7380939146868483,7.631106910573824,5.972170625666471,6.294968134291457,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,11,安徽,ramin,0.02,2.061056015645925,0.485188171698771,0.9336114743287458,0.7380939146868483,34.454647394193195,15.31317661964142,16.086318714162324,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,11,安徽,ramax,0.09,2.061056015645925,0.485188171698771,0.9336114743287458,0.7380939146868483,7.65658830982071,5.992112590294469,6.294646453367866,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,12,福建,ramin,0.02,2.2666052715254823,0.4411884206582538,0.8969635312681301,0.7380939146868483,33.10216620625167,14.712073869445188,16.096015014976352,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,12,福建,ramax,0.09,2.2666052715254823,0.4411884206582538,0.8969635312681301,0.7380939146868483,7.356036934722594,5.756898470652465,6.298440658034226,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,13,江西,ramin,0.02,2.2445634906218666,0.445520923858093,0.9028693473591858,0.7380939146868483,33.320118552155066,14.808941578735585,16.09445245608249,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,13,江西,ramax,0.09,2.2445634906218666,0.445520923858093,0.9028693473591858,0.7380939146868483,7.404470789367792,5.794803226461751,6.297829221945322,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,14,山东,ramin,0.02,3.1473769173902686,0.3177248948083335,0.914663832315553,0.7380939146868483,33.75539043081307,15.002395747028034,16.09133187510215,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,14,山东,ramax,0.09,3.1473769173902686,0.3177248948083335,0.914663832315553,0.7380939146868483,7.501197873514017,5.870502683619666,6.296608125039972,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,15,河南,ramin,0.02,3.366788921172787,0.2970189172571175,0.9073663769962479,0.7380939146868483,33.48608006261916,14.882702250052962,16.09326263344883,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,15,河南,ramax,0.09,3.366788921172787,0.2970189172571175,0.9073663769962479,0.7380939146868483,7.441351125026481,5.823666097846811,6.29736363917563,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,16,湖北,ramin,0.02,2.41977943374955,0.4132608063580646,0.9089875279893354,0.7380939146868483,33.54590814675848,14.909292509670436,16.092833709848183,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,16,湖北,ramax,0.09,2.41977943374955,0.4132608063580646,0.9089875279893354,0.7380939146868483,7.454646254835218,5.8340709820449534,6.29719579950581,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,17,湖南,ramin,0.02,2.578611770678175,0.3878055670772805,0.9078375999794981,0.7380939146868483,33.50347040343904,14.890431290417352,16.093137957425718,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,17,湖南,ramax,0.09,2.578611770678175,0.3878055670772805,0.9078375999794981,0.7380939146868483,7.445215645208676,5.826690504945921,6.297314852905716,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,18,广东,ramin,0.02,1.911361410845073,0.5231872917000394,0.9794258889638201,0.7380939146868483,36.14541442654762,16.064628634021165,16.07419715129083,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,18,广东,ramax,0.09,1.911361410845073,0.5231872917000394,0.9794258889638201,0.7380939146868483,8.032314317010583,6.286159030703934,6.289903233113804,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,19,广西,ramin,0.02,3.42512190512829,0.29196041124922956,0.8582464664880194,0.7380939146868483,31.67332471081486,14.077033204806606,16.106258763339618,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,19,广西,ramax,0.09,3.42512190512829,0.29196041124922956,0.8582464664880194,0.7380939146868483,7.038516602403303,5.508404297533019,6.302449081306807,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,20,海南,ramin,0.02,2.984483070873032,0.3350664005299505,0.7410888171223423,0.7380939146868483,27.349657308023772,12.155403248010566,16.137256295971525,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,20,海南,ramax,0.09,2.984483070873032,0.3350664005299505,0.7410888171223423,0.7380939146868483,6.077701624005283,4.756462140525874,6.314578550597554,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,21,重庆,ramin,0.02,2.3440515791939274,0.42661177291323943,0.8735986490590746,0.7380939146868483,32.239892337457725,14.3288410388701,16.102196887885526,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,21,重庆,ramax,0.09,2.3440515791939274,0.42661177291323943,0.8735986490590746,0.7380939146868483,7.16442051943505,5.606937797818736,6.300859651781293,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,22,四川,ramin,0.02,2.207857942790817,0.4529276909618386,0.940699533075752,0.7380939146868483,34.71623004559861,15.429435575821604,16.0844433578924,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,22,四川,ramax,0.09,2.207857942790817,0.4529276909618386,0.940699533075752,0.7380939146868483,7.714717787910802,6.037605225321498,6.293912618305723,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,23,贵州,ramin,0.02,2.566300807595068,0.3896659335649432,0.8718844048377622,0.7380939146868483,32.176628676055834,14.300723856024817,16.102650442062114,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,23,贵州,ramax,0.09,2.566300807595068,0.3896659335649432,0.8718844048377622,0.7380939146868483,7.150361928012408,5.595935421922754,6.301037129502566,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,24,云南,ramin,0.02,3.282122092523365,0.3046809264889896,0.8590577358707934,0.7380939146868483,31.70326436054472,14.090339715797654,16.1060441179511,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,24,云南,ramax,0.09,3.282122092523365,0.3046809264889896,0.8590577358707934,0.7380939146868483,7.045169857898827,5.513611193138212,6.302365089633039,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,25,西藏,ramin,0.02,4.080649807069983,0.24505900953996032,0.5615744895353063,0.7380939146868483,20.724735668469137,9.210993630430728,16.184752138175625,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,25,西藏,ramax,0.09,4.080649807069983,0.24505900953996032,0.5615744895353063,0.7380939146868483,4.605496815215364,3.604301855385937,6.33316388015568,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,26,陕西,ramin,0.02,3.082981001906833,0.3243613889873136,0.8510310612378295,0.7380939146868483,31.407042375456623,13.958685500202945,16.108167812905787,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,26,陕西,ramax,0.09,3.082981001906833,0.3243613889873136,0.8510310612378295,0.7380939146868483,6.979342750101472,5.46209432616637,6.303196100702264,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,27,甘肃,ramin,0.02,3.102795724996403,0.32228998897475253,0.8187685989834502,0.7380939146868483,30.216406022318047,13.42951378769691,16.116703804639407,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,27,甘肃,ramax,0.09,3.102795724996403,0.32228998897475253,0.8187685989834502,0.7380939146868483,6.714756893848455,5.255027134316183,6.306536271380638,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,28,青海,ramin,0.02,6.3894720403789185,0.1565074537740205,0.581464125030824,0.7380939146868483,21.458756614698192,9.537225162088086,16.179489744907684,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,28,青海,ramax,0.09,6.3894720403789185,0.1565074537740205,0.581464125030824,0.7380939146868483,4.768612581044043,3.731957672121425,6.331104682789964,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,29,宁夏,ramin,0.02,5.304280987285998,0.1885269657465229,0.6227369780702422,0.7380939146868483,22.98191869820615,10.214186088091624,16.16856978692092,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,29,宁夏,ramax,0.09,5.304280987285998,0.1885269657465229,0.6227369780702422,0.7380939146868483,5.107093044045812,3.9968554257749833,6.326831655751665,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,30,新疆,ramin,0.02,3.840513957607863,0.26038181635014,0.7954349086417954,0.7380939146868483,29.35528327989991,13.046792568844406,16.122877424814483,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
5,30,新疆,ramax,0.09,3.840513957607863,0.26038181635014,0.7954349086417954,0.7380939146868483,6.523396284422203,5.105266657373899,6.308952035796972,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,0,北京,ramin,0.02,1.7435035387522133,0.5735577690399629,1.0286143345209111,0.7380939146868483,37.96069904347733,16.871421797101036,16.871421797101036,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,0,北京,ramax,0.09,1.7435035387522133,0.5735577690399629,1.0286143345209111,0.7380939146868483,8.435710898550518,6.6018607032134495,6.6018607032134495,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,1,天津,ramin,0.02,4.870728315488817,0.20530810491318524,0.9739696351801121,0.7380939146868483,35.944053040810516,15.975134684804676,16.075640765136143,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,1,天津,ramax,0.09,4.870728315488817,0.20530810491318524,0.9739696351801121,0.7380939146868483,7.987567342402338,6.251139659271395,6.290468125488055,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,2,河北,ramin,0.02,3.4476239937840667,0.2900548324883924,0.9897820811546134,0.7380939146868483,36.52760654831522,16.23449179925121,16.23449179925121,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,2,河北,ramax,0.09,3.4476239937840667,0.2900548324883924,0.9897820811546134,0.7380939146868483,8.117245899625605,6.352627225793952,6.352627225793952,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,3,山西,ramin,0.02,3.3824639040460434,0.295642474943729,0.9890836775212781,0.7380939146868483,36.50183217472722,16.223036522100987,16.223036522100987,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,3,山西,ramax,0.09,3.3824639040460434,0.295642474943729,0.9890836775212781,0.7380939146868483,8.111518261050493,6.348144726039518,6.348144726039518,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,4,内蒙古,ramin,0.02,5.134534362013956,0.19475962755223683,0.9745371390219608,0.7380939146868483,35.964996597422015,15.984442932187564,16.075490615154884,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,4,内蒙古,ramax,0.09,5.134534362013956,0.19475962755223683,0.9745371390219608,0.7380939146868483,7.992221466093782,6.2547820169429595,6.290409371147563,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,5,辽宁,ramin,0.02,3.8393339142146305,0.2604618463368427,0.9847277651777006,0.7380939146868483,36.341078555042024,16.151590468907568,16.151590468907568,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,5,辽宁,ramax,0.09,3.8393339142146305,0.2604618463368427,0.9847277651777006,0.7380939146868483,8.075795234453784,6.320187574789918,6.320187574789918,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,6,吉林,ramin,0.02,5.921933125324072,0.1688637778977411,0.9714025469762838,0.7380939146868483,35.84931543172502,15.933029080766675,16.076319964495276,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,6,吉林,ramax,0.09,5.921933125324072,0.1688637778977411,0.9714025469762838,0.7380939146868483,7.966514540383337,6.2346635533434815,6.290733899150326,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,7,黑龙江,ramin,0.02,4.5901332817929905,0.21785859769400456,0.9785143162181915,0.7380939146868483,36.11177311173048,16.04967693854688,16.074438334910354,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,7,黑龙江,ramax,0.09,4.5901332817929905,0.21785859769400456,0.9785143162181915,0.7380939146868483,8.02483846927344,6.280308367257475,6.289997609312748,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,8,上海,ramin,0.02,1.8053869107809066,0.5538978897146526,1.0257455040403216,0.7380939146868483,37.85482572747777,16.824366989990118,16.824366989990118,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,8,上海,ramax,0.09,1.8053869107809066,0.5538978897146526,1.0257455040403216,0.7380939146868483,8.412183494995059,6.583447952604829,6.583447952604829,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,9,江苏,ramin,0.02,2.151426168209072,0.4648079561254187,1.0162509789567076,0.7380939146868483,37.504433168124905,16.66863696361107,16.66863696361107,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,9,江苏,ramax,0.09,2.151426168209072,0.4648079561254187,1.0162509789567076,0.7380939146868483,8.334318481805536,6.522510116195637,6.522510116195637,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,10,浙江,ramin,0.02,2.109684219798366,0.47400458827699604,1.0165814097177468,0.7380939146868483,37.516627614822326,16.674056717698814,16.674056717698814,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,10,浙江,ramax,0.09,2.109684219798366,0.47400458827699604,1.0165814097177468,0.7380939146868483,8.337028358849407,6.524630889534318,6.524630889534318,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,11,安徽,ramin,0.02,2.0322892530466965,0.4920559406102526,1.0192491606440688,0.7380939146868483,37.61508015105325,16.71781340046811,16.71781340046811,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,11,安徽,ramax,0.09,2.0322892530466965,0.4920559406102526,1.0192491606440688,0.7380939146868483,8.358906700234055,6.541753069748392,6.541753069748392,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,12,福建,ramin,0.02,2.233332206293543,0.44776141999027025,1.0107983806973737,0.7380939146868483,37.30320668840258,16.57920297262337,16.57920297262337,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,12,福建,ramax,0.09,2.233332206293543,0.44776141999027025,1.0107983806973737,0.7380939146868483,8.289601486311685,6.487514206678711,6.487514206678711,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,13,江西,ramin,0.02,2.2505749378159274,0.4443309054931763,1.0117604507829432,0.7380939146868483,37.33871159218564,16.594982929860286,16.594982929860286,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,13,江西,ramax,0.09,2.2505749378159274,0.4443309054931763,1.0117604507829432,0.7380939146868483,8.297491464930143,6.493688972554025,6.493688972554025,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,14,山东,ramin,0.02,3.1057736437700156,0.321980966644474,0.9952809224815475,0.7380939146868483,36.73053961437715,16.324684273056512,16.324684273056512,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,14,山东,ramax,0.09,3.1057736437700156,0.321980966644474,0.9952809224815475,0.7380939146868483,8.162342136528256,6.387919932935157,6.387919932935157,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,15,河南,ramin,0.02,3.322460659449691,0.3009817429006467,0.9921652080470273,0.7380939146868483,36.61555512117609,16.273580053856037,16.273580053856037,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,15,河南,ramax,0.09,3.322460659449691,0.3009817429006467,0.9921652080470273,0.7380939146868483,8.136790026928018,6.367922629769755,6.367922629769755,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,16,湖北,ramin,0.02,2.38579452384679,0.41914757956088655,1.007834047302227,0.7380939146868483,37.19380886639954,16.530581718399798,16.530581718399798,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,16,湖北,ramax,0.09,2.38579452384679,0.41914757956088655,1.007834047302227,0.7380939146868483,8.265290859199899,6.468488498504269,6.468488498504269,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,17,湖南,ramin,0.02,2.5430159511901738,0.39323386844348474,1.00435254045539,0.7380939146868483,37.065324915519994,16.473477740231107,16.473477740231107,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,17,湖南,ramax,0.09,2.5430159511901738,0.39323386844348474,1.00435254045539,0.7380939146868483,8.236738870115554,6.446143463568695,6.446143463568695,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,18,广东,ramin,0.02,1.886423126284021,0.5301037641379294,1.0280244967594598,0.7380939146868483,37.938931260358345,16.86174722682593,16.86174722682593,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,18,广东,ramax,0.09,1.886423126284021,0.5301037641379294,1.0280244967594598,0.7380939146868483,8.430873613412965,6.598075001801452,6.598075001801452,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,19,广西,ramin,0.02,3.4633308969521432,0.2887393754030365,0.9893706380377201,0.7380939146868483,36.512422365274276,16.227743273455236,16.227743273455236,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,19,广西,ramax,0.09,3.4633308969521432,0.2887393754030365,0.9893706380377201,0.7380939146868483,8.113871636727618,6.349986498308571,6.349986498308571,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,20,海南,ramin,0.02,2.9366054755432422,0.3405292295230806,0.9890370154104915,0.7380939146868483,36.500110123726316,16.222271166100587,16.222271166100587,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,20,海南,ramax,0.09,2.9366054755432422,0.3405292295230806,0.9890370154104915,0.7380939146868483,8.111135583050293,6.347845238908925,6.347845238908925,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,21,重庆,ramin,0.02,2.358156997530343,0.4240599760945869,1.0073968811290843,0.7380939146868483,37.177675381794366,16.523411280797497,16.523411280797497,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,21,重庆,ramax,0.09,2.358156997530343,0.4240599760945869,1.0073968811290843,0.7380939146868483,8.261705640398748,6.465682675094673,6.465682675094673,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,22,四川,ramin,0.02,2.1782187498457053,0.45909071348818165,1.0152769786429694,0.7380939146868483,37.468487982901244,16.652661325733888,16.652661325733888,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,22,四川,ramax,0.09,2.1782187498457053,0.45909071348818165,1.0152769786429694,0.7380939146868483,8.326330662866944,6.516258779635,6.516258779635,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,23,贵州,ramin,0.02,2.5937772447512475,0.3855381189821116,1.0025337547483837,0.7380939146868483,36.998203182396956,16.443645858843094,16.443645858843094,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,23,贵州,ramax,0.09,2.5937772447512475,0.3855381189821116,1.0025337547483837,0.7380939146868483,8.221822929421547,6.434470118677733,6.434470118677733,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
6,24,云南,ramin,0.02,3.311227205382366,0.30200283398690075,0.9910187302244271,0.7380939146868483,36.57324470596685,16.254775424874158,16.254775424874158,ALGEBRAIC_GEOMETRY_ONLY__NOT_TARGET_OR_CALIBRATION
